source_acronym,source_structure_id,n_units_sampled,match_quality,matched_injection_acronym,matched_injection_structure_id,match_note,n_injection_experiments,target_structure_id,target_acronym,n_unionize_experiments,mean_projection_density,median_projection_density,mean_projection_energy,median_projection_energy,mean_normalized_projection_volume,median_normalized_projection_volume
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,565,VISpm5,28,0.09503925749636322,0.0437729594671135,272.2177036995775,51.6184838338243,0.17501705411175672,0.1230331713629505
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,533,VISpm,28,0.08277977985970046,0.0342436001560429,198.60784057523298,41.821380539870006,0.5743736340749964,0.42098159239052046
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,1046,VISam6a,28,0.08259112802270464,0.0334668252617121,160.30368989259955,27.01737213134765,0.07855359270181278,0.05195534828016855
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,501,VISpm4,28,0.07962804799600726,0.0339440628886223,203.19654822703797,38.944173081844056,0.05420787822873018,0.034530101373039745
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,401,VISam4,28,0.07626360771064072,0.026265666138274,151.38234224898235,21.056246757507303,0.040632900676299356,0.01678961165345
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,441,VISam6b,28,0.07615592911790245,0.03066609775300165,122.77661151906982,21.13376903533935,0.012182041563669189,0.0093160195928718
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,1066,VISam2/3,28,0.07450674247088263,0.02487406693398955,122.89863859240693,16.597004808313898,0.13275372922991902,0.0542699182207735
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,433,VISam5,28,0.07261299831577486,0.0262996629830487,148.43225188591882,27.861229444863447,0.13585007745602035,0.07359545799270255
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,394,VISam,28,0.07197701123344495,0.0238892635785494,131.09605926854107,28.0413006438507,0.4626807078261394,0.255438416815948
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,41,VISpm2/3,28,0.07174906375198864,0.02835556204318225,139.7495477326524,28.0758092319064,0.13690913759113083,0.09711656767954996
