clean_feature_index,original_neuron_index,raw_mu_inanimate,raw_mu_animate,raw_contrast,normalized_contrast,abs_normalized_contrast,signed_log_abs_normalized_contrast
1809,1809,0.053818177,0.05682538,0.0030072033,-1.6816892e-05,1.6816892e-05,-0.015251207
37120,37120,0.016363634,0.018412696,0.0020490624,1.6814563e-05,1.6814563e-05,0.015249157
30852,30852,0.03127272,0.03460316,0.0033304393,1.6810372e-05,1.6810372e-05,0.015245409
24011,24011,0.050545443,0.054920614,0.004375171,1.6806182e-05,1.6806182e-05,0.015241658
28190,28190,0.013818182,0.014920634,0.0011024522,1.6768812e-05,1.6768812e-05,0.015208367
4595,4595,0.021090906,0.023174599,0.0020836927,-1.676171e-05,1.676171e-05,-0.015202068
33373,33373,0.021818178,0.022857137,0.0010389592,1.6619451e-05,1.6619451e-05,0.015075222
3843,3843,0.021454545,0.023809519,0.002354974,-1.6511767e-05,1.6511767e-05,-0.0149792
20954,20954,0.028363628,0.031111103,0.0027474742,1.6506761e-05,1.6506761e-05,0.01497475
10652,10652,0.025454536,0.028253956,0.0027994197,1.6497681e-05,1.6497681e-05,0.014966646
22784,22784,0.019636365,0.019682538,4.617311e-05,-1.6491394e-05,1.6491394e-05,-0.014961045
34659,34659,0.014181815,0.014920636,0.000738821,-1.648732e-05,1.648732e-05,-0.014957444
2312,2312,0.026545446,0.02825396,0.0017085131,1.6464619e-05,1.6464619e-05,0.014937185
32097,32097,0.050545443,0.055872995,0.0053275526,1.6441569e-05,1.6441569e-05,0.014916625
19376,19376,0.023636358,0.024126977,0.00049061887,-1.6413396e-05,1.6413396e-05,-0.014891512
4465,4465,0.025090901,0.0263492,0.0012582988,1.6412465e-05,1.6412465e-05,0.014890662
25082,25082,0.026545448,0.027936501,0.0013910532,1.6408274e-05,1.6408274e-05,0.014886911
20947,20947,0.015636366,0.017460316,0.0018239506,1.639116e-05,1.639116e-05,0.014871651
13142,13142,0.01963636,0.022222215,0.0025858544,-1.6391044e-05,1.6391044e-05,-0.014871551
4682,4682,0.23309094,0.2568254,0.02373445,1.6387552e-05,1.6387552e-05,0.014868449
19595,19595,0.020727273,0.02349206,0.0027647875,1.636846e-05,1.636846e-05,0.014851439
24522,24522,0.027999992,0.028571421,0.00057142973,-1.6363105e-05,1.6363105e-05,-0.014846635
28884,28884,0.044727266,0.044126973,-0.0006002933,1.635286e-05,1.635286e-05,0.01483748
3339,3339,0.024727268,0.02698412,0.0022568516,-1.633563e-05,1.633563e-05,-0.01482212
20211,20211,0.017090907,0.018730156,0.0016392488,-1.6322476e-05,1.6322476e-05,-0.014810411
30942,30942,0.028363628,0.03015872,0.0017950926,-1.6294653e-05,1.6294653e-05,-0.014785593
31430,31430,0.015272729,0.015238092,-3.4636818e-05,-1.6246922e-05,1.6246922e-05,-0.014743008
19580,19580,0.017454542,0.018730156,0.0012756139,1.620478e-05,1.620478e-05,0.014705372
32572,32572,0.023272727,0.025396816,0.0021240897,1.6172417e-05,1.6172417e-05,0.014676494
5739,5739,0.0672727,0.06952378,0.0022510812,1.6172417e-05,1.6172417e-05,0.014676494
16439,16439,0.026545448,0.028888885,0.0023434367,-1.6133068e-05,1.6133068e-05,-0.014641407
31731,31731,0.03854545,0.038730145,0.00018469617,1.612585e-05,1.612585e-05,0.01463495
25877,25877,0.03854545,0.04190475,0.0033593029,1.6116537e-05,1.6116537e-05,0.01462664
23543,23543,0.041090894,0.04444443,0.0033535361,1.6074628e-05,1.6074628e-05,0.0145892445
23685,23685,0.035636354,0.035873003,0.00023664907,-1.6034348e-05,1.6034348e-05,-0.0145533
13444,13444,0.03236363,0.03492062,0.0025569908,-1.6014092e-05,1.6014092e-05,-0.014535226
37095,37095,0.08218179,0.08603171,0.0038499236,-1.601316e-05,1.601316e-05,-0.014534375
27943,27943,0.03999999,0.042539667,0.0025396757,-1.5991041e-05,1.5991041e-05,-0.014514647
23702,23702,0.020727271,0.021904754,0.0011774823,-1.5938655e-05,1.5938655e-05,-0.014467878
27577,27577,0.032727264,0.03650792,0.0037806556,1.593586e-05,1.593586e-05,0.014465376
24357,24357,0.038181808,0.04031745,0.0021356419,-1.5928643e-05,1.5928643e-05,-0.014458915
16584,16584,0.020363636,0.021269834,0.00090619735,-1.5850877e-05,1.5850877e-05,-0.014389504
20433,20433,0.059272718,0.063492045,0.004219327,-1.5791971e-05,1.5791971e-05,-0.014336912
36434,36434,0.02981818,0.03174602,0.0019278396,-1.570466e-05,1.570466e-05,-0.014258914
12290,12290,0.022909086,0.024126984,0.001217898,1.569232e-05,1.569232e-05,0.0142478915
9855,9855,0.05672726,0.06190474,0.0051774792,-1.5630387e-05,1.5630387e-05,-0.0141925765
16100,16100,0.0370909,0.03873015,0.0016392469,-1.5575439e-05,1.5575439e-05,-0.014143467
19414,19414,0.03090908,0.03333332,0.00242424,1.5571713e-05,1.5571713e-05,0.014140161
9022,9022,0.079999976,0.08571425,0.005714275,1.5547965e-05,1.5547965e-05,0.014118911
31992,31992,0.021818176,0.023809519,0.0019913428,1.5519909e-05,1.5519909e-05,0.0140938535
21399,21399,0.015272727,0.017142855,0.0018701274,1.5496626e-05,1.5496626e-05,0.014073052
32729,32729,0.020727271,0.021269836,0.0005425643,-1.5487312e-05,1.5487312e-05,-0.014064734
5417,5417,0.04109089,0.045079354,0.0039884634,-1.548673e-05,1.548673e-05,-0.014064232
30930,30930,0.033818174,0.036825385,0.0030072108,1.5477184e-05,1.5477184e-05,0.01405571
16236,16236,0.024363628,0.027619042,0.0032554138,1.5468104e-05,1.5468104e-05,0.01404759
26452,26452,0.036727265,0.037777763,0.0010504983,-1.536985e-05,1.536985e-05,-0.0139597645
4509,4509,0.024363635,0.025396824,0.0010331888,-1.534773e-05,1.534773e-05,-0.013940012
33187,33187,0.033818178,0.035873007,0.0020548292,-1.5338883e-05,1.5338883e-05,-0.013932089
22729,22729,0.0712727,0.07619044,0.004917741,-1.5323982e-05,1.5323982e-05,-0.013918753
26738,26738,0.049454536,0.05079363,0.0013390929,-1.5313737e-05,1.5313737e-05,-0.013909628
23756,23756,0.042909075,0.046984106,0.0040750317,1.5299534e-05,1.5299534e-05,0.013896892
10058,10058,0.04799998,0.052380934,0.0043809526,-1.5246682e-05,1.5246682e-05,-0.013849657
31466,31466,0.022181818,0.024126977,0.0019451585,1.52389985e-05,1.52389985e-05,0.013842786
15930,15930,0.046545435,0.051428556,0.0048831217,1.5191268e-05,1.5191268e-05,0.013800108
3736,3736,0.03599999,0.03873014,0.0027301498,-1.5160069e-05,1.5160069e-05,-0.013772222
10296,10296,0.042181812,0.045714274,0.0035324618,-1.5156576e-05,1.5156576e-05,-0.0137691125
21329,21329,0.011636364,0.012380951,0.0007445868,1.5144586e-05,1.5144586e-05,0.01375838
26905,26905,0.022181815,0.023492059,0.0013102442,1.5138998e-05,1.5138998e-05,0.013753363
22488,22488,0.012,0.013015872,0.0010158718,1.5133293e-05,1.5133293e-05,0.013748247
20825,20825,0.02763636,0.029523801,0.0018874407,-1.5117228e-05,1.5117228e-05,-0.013733901
6858,6858,0.023999995,0.026031736,0.0020317417,-1.5115598e-05,1.5115598e-05,-0.013732446
37534,37534,0.04945453,0.054285698,0.004831169,1.5106518e-05,1.5106518e-05,0.01372432
8424,8424,0.025818173,0.027619042,0.0018008687,-1.5088357e-05,1.5088357e-05,-0.013708069
19783,19783,0.019272726,0.020634918,0.0013621915,1.50554115e-05,1.50554115e-05,0.0136786215
33231,33231,0.03490908,0.037142847,0.002233766,1.5015248e-05,1.5015248e-05,0.0136427
16971,16971,0.034909077,0.03873014,0.0038210638,1.4994759e-05,1.4994759e-05,0.013624387
4522,4522,0.02727272,0.02857142,0.0012986995,-1.4973106e-05,1.4973106e-05,-0.01360502
34556,34556,0.021090906,0.022857135,0.001766229,-1.49550615e-05,1.49550615e-05,-0.013588863
29354,29354,0.027636359,0.02825396,0.000617601,-1.49502885e-05,1.49502885e-05,-0.013584599
6971,6971,0.016,0.017460315,0.0014603138,-1.4932128e-05,1.4932128e-05,-0.013568341
26538,26538,0.04581817,0.048571423,0.002753254,1.4883e-05,1.4883e-05,0.0135243805
12420,12420,0.014181817,0.015238095,0.0010562781,-1.4869496e-05,1.4869496e-05,-0.013512286
6909,6909,0.026909083,0.028888883,0.0019798,-1.4868332e-05,1.4868332e-05,-0.013511282
1751,1751,0.034545444,0.037142847,0.0025974028,-1.4867401e-05,1.4867401e-05,-0.01351043
37266,37266,0.030909078,0.0326984,0.0017893221,1.4864374e-05,1.4864374e-05,0.013507719
3416,3416,0.039636355,0.04095237,0.0013160147,-1.4862511e-05,1.4862511e-05,-0.013506063
7872,7872,0.030909078,0.033333328,0.0024242494,-1.4860416e-05,1.4860416e-05,-0.013504207
17670,17670,0.04690907,0.050158717,0.0032496452,1.4854595e-05,1.4854595e-05,0.013498987
33257,33257,0.040363625,0.042222213,0.0018585883,-1.4853431e-05,1.4853431e-05,-0.013497933
967,967,0.041454542,0.043809507,0.0023549646,-1.4830381e-05,1.4830381e-05,-0.013477306
25704,25704,0.023272717,0.02507936,0.0018066429,-1.4824094e-05,1.4824094e-05,-0.013471684
9560,9560,0.027636355,0.02888888,0.0012525246,-1.4800578e-05,1.4800578e-05,-0.013450653
23741,23741,0.077454545,0.07999998,0.0025454387,-1.4780555e-05,1.4780555e-05,-0.013432735
1387,1387,0.03490908,0.03904761,0.0041385293,-1.4765654e-05,1.4765654e-05,-0.013419382
38923,38923,0.15054542,0.16222219,0.011676773,-1.4736317e-05,1.4736317e-05,-0.013393128
21679,21679,0.03454545,0.035873007,0.0013275556,-1.4717225e-05,1.4717225e-05,-0.013376061
34530,34530,0.027999997,0.030476179,0.0024761818,-1.4692778e-05,1.4692778e-05,-0.013354172
18604,18604,0.018909091,0.021269836,0.0023607444,1.4670892e-05,1.4670892e-05,0.013334592
38757,38757,0.030181807,0.032698404,0.0025165975,-1.4650635e-05,1.4650635e-05,-0.013316417
10628,10628,0.014181814,0.016190475,0.0020086607,1.4582649e-05,1.4582649e-05,0.01325556
18238,18238,0.012363637,0.012698414,0.00033477694,1.4580204e-05,1.4580204e-05,0.0132534
13039,13039,0.03345454,0.03523808,0.0017835386,-1.4576362e-05,1.4576362e-05,-0.013249936
14173,14173,0.021454543,0.022857137,0.0014025941,-1.4562742e-05,1.4562742e-05,-0.013237732
3102,3102,0.029454539,0.031111099,0.0016565602,1.4561228e-05,1.4561228e-05,0.013236376
6291,6291,0.029818172,0.030476183,0.00065801106,-1.45542435e-05,1.45542435e-05,-0.01323015
38636,38636,0.038545445,0.040634908,0.0020894632,1.4542602e-05,1.4542602e-05,0.013219705
10548,10548,0.0672727,0.07079362,0.0035209209,-1.4502555e-05,1.4502555e-05,-0.013183846
17408,17408,0.02363636,0.026666656,0.0030302964,1.447415e-05,1.447415e-05,0.013158432
20975,20975,0.019272726,0.020634916,0.0013621897,1.446344e-05,1.446344e-05,0.013148839
7507,7507,0.02654545,0.029523805,0.0029783547,-1.44538935e-05,1.44538935e-05,-0.013140299
11151,11151,0.022181813,0.024126979,0.0019451659,1.4439691e-05,1.4439691e-05,0.013127591
16808,16808,0.023999998,0.025396822,0.0013968237,1.44355e-05,1.44355e-05,0.013123824
14144,14144,0.021454543,0.02285714,0.0014025979,-1.4413614e-05,1.4413614e-05,-0.013104234
13064,13064,0.025454544,0.026031736,0.00057719275,1.4406396e-05,1.4406396e-05,0.013097754
5684,5684,0.013818179,0.015555555,0.0017373757,1.4344812e-05,1.4344812e-05,0.013042592
22617,22617,0.045454532,0.048253953,0.0027994215,-1.43274665e-05,1.43274665e-05,-0.013027068
22377,22377,0.023636363,0.024761902,0.0011255387,-1.42820645e-05,1.42820645e-05,-0.012986371
15249,15249,0.059636343,0.06380949,0.0041731484,1.4257152e-05,1.4257152e-05,0.0129640605
16731,16731,0.0843636,0.09142853,0.007064931,-1.4219899e-05,1.4219899e-05,-0.012930693
34311,34311,0.02836363,0.030793644,0.0024300143,1.4208723e-05,1.4208723e-05,0.0129206935
31186,31186,0.021090906,0.022222215,0.0011313092,-1.4193123e-05,1.4193123e-05,-0.012906723
4450,4450,0.01490909,0.016507937,0.0015988471,-1.4164718e-05,1.4164718e-05,-0.012881242
3576,3576,0.053454526,0.058095224,0.0046406984,1.4125835e-05,1.4125835e-05,0.012846411
33105,33105,0.06981818,0.075872995,0.0060548186,1.41253695e-05,1.41253695e-05,0.012846009
30839,30839,0.0672727,0.07365076,0.006378062,1.4086254e-05,1.4086254e-05,0.012810924
23092,23092,0.020363633,0.021904752,0.0015411191,1.3998244e-05,1.3998244e-05,0.012732048
27401,27401,0.033090904,0.035873003,0.002782099,1.39782205e-05,1.39782205e-05,0.012714099
22045,22045,0.037454534,0.039365068,0.0019105338,-1.3974728e-05,1.3974728e-05,-0.012710981
14766,14766,0.01490909,0.015555555,0.00064646546,-1.3971585e-05,1.3971585e-05,-0.012708166
17783,17783,0.017090907,0.018730154,0.0016392469,1.396786e-05,1.396786e-05,0.012704847
37911,37911,0.026181811,0.02888888,0.0027070679,1.394283e-05,1.394283e-05,0.012682372
21747,21747,0.017454544,0.019682536,0.0022279918,1.384737e-05,1.384737e-05,0.012596784
22049,22049,0.020363633,0.022222217,0.0018585846,1.3835379e-05,1.3835379e-05,0.012586071
30888,30888,0.033454534,0.0374603,0.0040057674,-1.3808487e-05,1.3808487e-05,-0.01256193
16890,16890,0.029090904,0.0311111,0.002020197,-1.3789395e-05,1.3789395e-05,-0.012544829
37873,37873,0.028727265,0.029841265,0.0011139996,1.3735844e-05,1.3735844e-05,0.012496792
5795,5795,0.01963636,0.021587295,0.0019509345,-1.3707555e-05,1.3707555e-05,-0.012471438
23048,23048,0.032363627,0.03365079,0.0012871623,-1.36620365e-05,1.36620365e-05,-0.012430588
33608,33608,0.04399998,0.048253946,0.004253965,-1.3661804e-05,1.3661804e-05,-0.012430387
6633,6633,0.04581817,0.04920634,0.0033881702,1.3640616e-05,1.3640616e-05,0.012411368
10176,10176,0.031999994,0.03492063,0.002920635,-1.3611745e-05,1.3611745e-05,-0.012385507
5879,5879,0.025454545,0.026031742,0.0005771965,1.3605226e-05,1.3605226e-05,0.012379619
20722,20722,0.05090907,0.055555534,0.004646465,-1.3599638e-05,1.3599638e-05,-0.012374638
16658,16658,0.15709084,0.16888893,0.011798084,-1.35740265e-05,1.35740265e-05,-0.012351642
21130,21130,0.024363633,0.025714278,0.001350645,-1.3563549e-05,1.3563549e-05,-0.012342232
10094,10094,0.04254544,0.04476189,0.0022164471,1.3516983e-05,1.3516983e-05,0.012300464
19562,19562,0.016727272,0.018412696,0.0016854238,-1.3507437e-05,1.3507437e-05,-0.012291908
10125,10125,0.06363633,0.067301564,0.0036652312,1.350278e-05,1.350278e-05,0.012287731
23054,23054,0.021454543,0.023492057,0.002037514,-1.3471581e-05,1.3471581e-05,-0.012259748
25885,25885,0.051636346,0.056825373,0.0051890276,-1.34282745e-05,1.34282745e-05,-0.01222089
1063,1063,0.04363635,0.045079354,0.0014430024,1.3404293e-05,1.3404293e-05,0.012199347
20223,20223,0.018909087,0.019365078,0.00045599043,-1.3385317e-05,1.3385317e-05,-0.012182332
881,881,0.02363636,0.02507936,0.0014430005,1.3332348e-05,1.3332348e-05,0.012134758
5714,5714,0.015272728,0.016507935,0.0012352066,-1.3209647e-05,1.3209647e-05,-0.012024639
11424,11424,0.021090904,0.022857137,0.0017662328,-1.3196142e-05,1.3196142e-05,-0.012012503
15660,15660,0.026909085,0.029206341,0.0022972561,-1.31384e-05,1.31384e-05,-0.011960679
26713,26713,0.037454545,0.039682526,0.0022279806,1.3131183e-05,1.3131183e-05,0.011954183
33704,33704,0.017090907,0.018730156,0.0016392488,1.3088691e-05,1.3088691e-05,0.011916003
13216,13216,0.03018181,0.0342857,0.0041038916,-1.3052253e-05,1.3052253e-05,-0.011883311
18319,18319,0.019636363,0.020317452,0.00068108924,-1.3033161e-05,1.3033161e-05,-0.011866133
30701,30701,0.03563635,0.037777763,0.0021414123,-1.303223e-05,1.303223e-05,-0.011865327
31937,31937,0.04145453,0.045079343,0.0036248118,-1.2975652e-05,1.2975652e-05,-0.011814494
20416,20416,0.028363628,0.032698404,0.0043347757,1.2915349e-05,1.2915349e-05,0.01176033
15070,15070,0.0130909085,0.013333333,0.0002424242,-1.2895442e-05,1.2895442e-05,-0.011742441
18743,18743,0.016727272,0.018095234,0.001367962,-1.2879493e-05,1.2879493e-05,-0.01172813
35749,35749,0.08072724,0.08634916,0.0056219175,-1.2878794e-05,1.2878794e-05,-0.011727475
12193,12193,0.021818178,0.024761897,0.0029437188,1.2849458e-05,1.2849458e-05,0.011701119
21207,21207,0.012727273,0.013650791,0.0009235181,-1.2843288e-05,1.2843288e-05,-0.011695575
27451,27451,0.03527272,0.035873007,0.0006002858,1.2821285e-05,1.2821285e-05,0.01167582
20243,20243,0.018909087,0.019999998,0.0010909103,1.2786477e-05,1.2786477e-05,0.011644521
19885,19885,0.02,0.021587295,0.0015872959,-1.2758537e-05,1.2758537e-05,-0.01161942
7603,7603,0.011999999,0.013015871,0.0010158718,1.2743985e-05,1.2743985e-05,0.0116063645
20747,20747,0.027272718,0.029841255,0.0025685374,1.2735836e-05,1.2735836e-05,0.0115990555
1567,1567,0.03490908,0.037777763,0.0028686821,-1.264154e-05,1.264154e-05,-0.011514261
2591,2591,0.041090894,0.045396812,0.004305918,-1.261523e-05,1.261523e-05,-0.011490615
22984,22984,0.025454544,0.026031736,0.00057719275,1.2598932e-05,1.2598932e-05,0.011475993
37752,37752,0.03999999,0.039999984,-7.450581e-09,1.2591947e-05,1.2591947e-05,0.01146969
11495,11495,0.03199999,0.033650786,0.0016507953,1.257495e-05,1.257495e-05,0.011454412
19820,19820,0.04145453,0.045079343,0.0036248118,1.2563076e-05,1.2563076e-05,0.011443772
11822,11822,0.038545445,0.0422222,0.0036767572,1.256098e-05,1.256098e-05,0.011441857
20925,20925,0.025818177,0.027936498,0.0021183211,1.2536533e-05,1.2536533e-05,0.01141987
25789,25789,0.023999993,0.026031736,0.0020317435,1.2532808e-05,1.2532808e-05,0.011416541
20477,20477,0.06399997,0.067619026,0.0036190525,1.2522563e-05,1.2522563e-05,0.011407313
20555,20555,0.015272727,0.015873013,0.0006002858,-1.2470293e-05,1.2470293e-05,-0.01136031
19152,19152,0.021090906,0.023492057,0.0024011508,1.246552e-05,1.246552e-05,0.011356023
39184,39184,0.029818175,0.03206348,0.002245305,-1.2453878e-05,1.2453878e-05,-0.011345582
19103,19103,0.021090906,0.022539677,0.001448771,-1.2450735e-05,1.2450735e-05,-0.011342758
7164,7164,0.046181805,0.049206328,0.0030245222,-1.2438744e-05,1.2438744e-05,-0.011331964
1240,1240,0.033818174,0.034603164,0.00078498945,1.2431527e-05,1.2431527e-05,0.011325458
10621,10621,0.030545449,0.033333328,0.0027878787,1.24233775e-05,1.24233775e-05,0.011318144
3862,3862,0.013454544,0.0142857125,0.00083116814,1.2420118e-05,1.2420118e-05,0.011315219
6915,6915,0.02836363,0.031111099,0.0027474687,1.2395205e-05,1.2395205e-05,0.011292823
9571,9571,0.027999993,0.03142856,0.0034285672,1.2356089e-05,1.2356089e-05,0.011257612
22645,22645,0.042545445,0.04539681,0.0028513633,1.233723e-05,1.233723e-05,0.011240661
19856,19856,0.031272713,0.034603164,0.0033304505,1.2274366e-05,1.2274366e-05,0.011184104
19052,19052,0.020727271,0.021904757,0.001177486,1.2270175e-05,1.2270175e-05,0.01118037
17628,17628,0.023636358,0.025396818,0.0017604604,-1.2268079e-05,1.2268079e-05,-0.0111784525
19095,19095,0.027636357,0.0311111,0.003474744,1.2256671e-05,1.2256671e-05,0.01116821
22833,22833,0.019272726,0.020952376,0.0016796496,1.222617e-05,1.222617e-05,0.01114076
22967,22967,0.019999998,0.021904755,0.0019047577,1.2174016e-05,1.2174016e-05,0.011093829
7991,7991,0.029454544,0.030793639,0.0013390947,1.215376e-05,1.215376e-05,0.011075611
15907,15907,0.109454505,0.119999945,0.01054544,-1.2152828e-05,1.2152828e-05,-0.011074803
14129,14129,0.029454537,0.031746022,0.0022914857,1.213816e-05,1.213816e-05,0.01106158
34669,34669,0.031272713,0.03396824,0.002695527,-1.2112083e-05,1.2112083e-05,-0.0110381115
16353,16353,0.051272713,0.05682537,0.005552657,1.2100674e-05,1.2100674e-05,0.011027865
6706,6706,0.030181814,0.03365078,0.0034689642,-1.2083445e-05,1.2083445e-05,-0.011012369
17629,17629,0.020363636,0.022857137,0.0024935007,-1.2072269e-05,1.2072269e-05,-0.011002273
37781,37781,0.041090902,0.044444427,0.003353525,-1.2063887e-05,1.2063887e-05,-0.010994753
18944,18944,0.02727272,0.028253958,0.0009812377,-1.1969823e-05,1.1969823e-05,-0.010910094
8435,8435,0.03054545,0.03301586,0.0024704076,1.1965632e-05,1.1965632e-05,0.010906307
295,295,0.06654543,0.06984124,0.0032958165,-1.1879951e-05,1.1879951e-05,-0.010829205
21217,21217,0.016363634,0.018730156,0.0023665223,1.1876808e-05,1.1876808e-05,0.010826377
8519,8519,0.02727272,0.029841263,0.002568543,-1.1867844e-05,1.1867844e-05,-0.010818297
11518,11518,0.014181818,0.016825395,0.0026435768,1.1824304e-05,1.1824304e-05,0.010779059
4398,4398,0.018909087,0.020634916,0.0017258283,-1.1822907e-05,1.1822907e-05,-0.010777846
20939,20939,0.024727266,0.02666666,0.0019393936,-1.1811033e-05,1.1811033e-05,-0.01076714
17524,17524,0.025090897,0.0263492,0.0012583025,1.1762837e-05,1.1762837e-05,0.010723755
34626,34626,0.039272714,0.043492053,0.0042193383,-1.1751428e-05,1.1751428e-05,-0.010713451
4590,4590,0.030181814,0.032698404,0.00251659,1.17470045e-05,1.17470045e-05,0.010709461
17618,17618,0.019999996,0.021904755,0.0019047596,-1.1743163e-05,1.1743163e-05,-0.010706026
15796,15796,0.06290907,0.06952378,0.006614715,1.1736061e-05,1.1736061e-05,0.010699611
27888,27888,0.041454535,0.045396816,0.003942281,1.1733035e-05,1.1733035e-05,0.010696883
20052,20052,0.01563636,0.016825395,0.0011890344,-1.172896e-05,1.172896e-05,-0.0106932465
24905,24905,0.03418181,0.037142847,0.0029610358,1.1726515e-05,1.1726515e-05,0.010691023
34714,34714,0.027999988,0.0311111,0.0031111129,1.169485e-05,1.169485e-05,0.010662533
22856,22856,0.022909084,0.025079357,0.0021702722,-1.169485e-05,1.169485e-05,-0.010662533
7384,7384,0.09781815,0.108253926,0.010435775,-1.1689961e-05,1.1689961e-05,-0.010658087
10587,10587,0.026545446,0.027936501,0.0013910551,-1.16718e-05,1.16718e-05,-0.01064177
30776,30776,0.019636363,0.020952376,0.0013160128,1.1650147e-05,1.1650147e-05,0.01062227
3506,3506,0.0330909,0.036507923,0.0034170225,1.1641998e-05,1.1641998e-05,0.010614893
29404,29404,0.023636363,0.026031742,0.0023953784,1.1615921e-05,1.1615921e-05,0.0105914
28532,28532,0.01418182,0.016190477,0.002008657,1.1596014e-05,1.1596014e-05,0.0105734635
38098,38098,0.058545433,0.06634918,0.0078037456,1.1573546e-05,1.1573546e-05,0.010553253
17615,17615,0.025818175,0.0279365,0.0021183249,1.1516502e-05,1.1516502e-05,0.010501862
31655,31655,0.032363627,0.03460316,0.0022395328,-1.15132425e-05,1.15132425e-05,-0.010498931
17489,17489,0.01781818,0.018095236,0.00027705543,1.145096e-05,1.145096e-05,0.010442781
22424,22424,0.036363624,0.038412686,0.0020490624,-1.1433149e-05,1.1433149e-05,-0.01042676
25030,25030,0.04872725,0.05238094,0.0036536902,-1.1430122e-05,1.1430122e-05,-0.010424031
16847,16847,0.03927272,0.04253967,0.0032669492,1.14114955e-05,1.14114955e-05,0.01040725
29502,29502,0.1607272,0.17238095,0.011653751,-1.1396594e-05,1.1396594e-05,-0.010393804
32773,32773,0.013090909,0.013333331,0.0002424214,-1.1376571e-05,1.1376571e-05,-0.010375758
2693,2693,0.120363615,0.13079362,0.010430001,1.1326745e-05,1.1326745e-05,0.010330868
23576,23576,0.023272721,0.025714282,0.0024415608,1.1286698e-05,1.1286698e-05,0.01029477
20978,20978,0.01381818,0.015238092,0.0014199121,1.1276221e-05,1.1276221e-05,0.010285316
14075,14075,0.020363633,0.021904755,0.0015411228,1.1244789e-05,1.1244789e-05,0.010257
1329,1329,0.027636359,0.02888888,0.0012525208,1.1231285e-05,1.1231285e-05,0.010244815
15664,15664,0.021090906,0.023809519,0.0027186126,-1.1208118e-05,1.1208118e-05,-0.010223932
33327,33327,0.050181802,0.05460315,0.004421346,-1.1141412e-05,1.1141412e-05,-0.010163802
4213,4213,0.03563635,0.03714284,0.0015064888,-1.1127908e-05,1.1127908e-05,-0.0101516135
17925,17925,0.017090907,0.01904762,0.0019567125,-1.1125812e-05,1.1125812e-05,-0.010149692
1621,1621,0.030545443,0.032063477,0.0015180334,-1.111906e-05,1.111906e-05,-0.010143623
17702,17702,0.023272725,0.023809515,0.0005367901,-1.1087162e-05,1.1087162e-05,-0.010114844
5265,5265,0.07963632,0.08634917,0.0067128465,-1.1075754e-05,1.1075754e-05,-0.010104576
1283,1283,0.039999995,0.043492053,0.0034920573,1.1067139e-05,1.1067139e-05,0.010096786
26465,26465,0.015636362,0.017142855,0.0015064925,-1.10650435e-05,1.10650435e-05,-0.010094915
28748,28748,0.013090909,0.015238093,0.0021471838,-1.1064345e-05,1.1064345e-05,-0.010094307
4643,4643,0.022909088,0.024126977,0.0012178887,1.1050608e-05,1.1050608e-05,0.010081914
22902,22902,0.032,0.03555555,0.0035555474,1.1040829e-05,1.1040829e-05,0.010073062
31168,31168,0.019999996,0.021269834,0.0012698378,1.0994496e-05,1.0994496e-05,0.010031277
8298,8298,0.08581815,0.091746,0.0059278533,-1.0899734e-05,1.0899734e-05,-0.009945822
14201,14201,0.014909091,0.017142856,0.002233765,1.0896823e-05,1.0896823e-05,0.009943191
35138,35138,0.020727267,0.023174597,0.0024473295,1.0891701e-05,1.0891701e-05,0.0099385865
26778,26778,0.03381817,0.036190465,0.0023722947,1.0889722e-05,1.0889722e-05,0.009936765
15623,15623,0.03599999,0.038730145,0.0027301535,-1.0829419e-05,1.0829419e-05,-0.009882366
2646,2646,0.031272717,0.033015866,0.001743149,-1.0824762e-05,1.0824762e-05,-0.009878165
22332,22332,0.048727263,0.051746015,0.0030187517,1.0796823e-05,1.0796823e-05,0.009852962
38007,38007,0.025090905,0.028571421,0.0034805164,-1.0795193e-05,1.0795193e-05,-0.009851495
4837,4837,0.023636358,0.025396818,0.0017604604,1.0795193e-05,1.0795193e-05,0.009851495
18449,18449,0.033454534,0.036507923,0.0030533895,-1.079333e-05,1.079333e-05,-0.009849824
38068,38068,0.037090905,0.03936507,0.0022741668,1.0770978e-05,1.0770978e-05,0.009829629
24701,24701,0.03854545,0.03999999,0.0014545433,-1.0760967e-05,1.0760967e-05,-0.0098206205
26643,26643,0.1043636,0.11365075,0.009287149,1.0708347e-05,1.0708347e-05,0.009773142
2055,2055,0.047272712,0.049841247,0.0025685355,-1.0699965e-05,1.0699965e-05,-0.009765549
5928,5928,0.053454533,0.059365064,0.0059105307,1.0661781e-05,1.0661781e-05,0.009731125
25429,25429,0.028363634,0.031111103,0.0027474687,1.0653399e-05,1.0653399e-05,0.009723531
25619,25619,0.023636358,0.025714282,0.002077924,-1.0639429e-05,1.0639429e-05,-0.009710926
23052,23052,0.021090904,0.023174597,0.0020836927,1.0637683e-05,1.0637683e-05,0.009709356
14246,14246,0.0632727,0.06761901,0.004346311,-1.0636635e-05,1.0636635e-05,-0.009708394
8795,8795,0.031999994,0.034603164,0.0026031695,1.0625925e-05,1.0625925e-05,0.009698724
34364,34364,0.020727273,0.022857139,0.0021298658,1.0602409e-05,1.0602409e-05,0.00967751
