perm_idx,accuracy,balanced_accuracy,auc
487,0.6101694915254238,0.6106782106782107,0.6611832611832612
488,0.4745762711864407,0.4686868686868687,0.4816738816738817
489,0.4661016949152542,0.46075036075036074,0.4031746031746032
490,0.4661016949152542,0.4642135642135642,0.464935064935065
491,0.4152542372881356,0.4062049062049062,0.3535353535353535
492,0.5169491525423728,0.5199134199134199,0.5598845598845599
493,0.6101694915254238,0.6118326118326118,0.5774891774891774
494,0.5338983050847458,0.5277056277056277,0.4920634920634921
495,0.3220338983050847,0.3177489177489177,0.29177489177489174
496,0.5254237288135594,0.5266955266955267,0.544011544011544
497,0.3644067796610169,0.3597402597402597,0.32467532467532473
498,0.4406779661016949,0.4380952380952381,0.42106782106782104
499,0.4152542372881356,0.411976911976912,0.372005772005772
500,0.4322033898305085,0.429004329004329,0.39595959595959596
501,0.5847457627118644,0.57994227994228,0.5642135642135642
502,0.5508474576271186,0.5505050505050505,0.5414141414141413
503,0.3305084745762712,0.3256854256854257,0.2652236652236652
504,0.3559322033898305,0.3529581529581529,0.31313131313131315
505,0.5254237288135594,0.5209235209235209,0.5217893217893218
506,0.5423728813559322,0.5402597402597402,0.4998556998556999
507,0.5423728813559322,0.5333333333333333,0.5021645021645021
508,0.4406779661016949,0.4392496392496392,0.4031746031746032
509,0.4152542372881356,0.4131313131313131,0.4213564213564213
510,0.5169491525423728,0.5118326118326119,0.48253968253968255
511,0.4830508474576271,0.4800865800865801,0.48773448773448774
512,0.4406779661016949,0.43232323232323233,0.4199134199134199
513,0.5084745762711864,0.5015873015873016,0.49552669552669554
514,0.4915254237288136,0.49148629148629147,0.4678210678210678
515,0.4406779661016949,0.43694083694083696,0.4354978354978355
516,0.4322033898305085,0.4266955266955267,0.3956709956709957
517,0.4152542372881356,0.411976911976912,0.43636363636363634
518,0.5847457627118644,0.5776334776334776,0.6158730158730159
519,0.5677966101694916,0.5663780663780664,0.5616161616161617
520,0.5169491525423728,0.5152958152958153,0.5232323232323232
521,0.4745762711864407,0.47445887445887447,0.4816738816738817
522,0.4915254237288136,0.49148629148629147,0.5137085137085137
523,0.4491525423728814,0.4483405483405483,0.46320346320346323
524,0.5423728813559322,0.5391053391053391,0.5105339105339105
525,0.4745762711864407,0.47445887445887447,0.46782106782106786
526,0.5677966101694916,0.5663780663780664,0.5997113997113996
527,0.5254237288135594,0.5232323232323233,0.5082251082251082
528,0.4406779661016949,0.4380952380952381,0.4253968253968254
529,0.4406779661016949,0.43694083694083696,0.38441558441558443
530,0.4067796610169492,0.4051948051948052,0.33823953823953823
531,0.3898305084745763,0.38816738816738816,0.31111111111111106
532,0.4830508474576271,0.4835497835497835,0.46724386724386724
533,0.4661016949152542,0.46075036075036074,0.4513708513708513
534,0.4576271186440678,0.4551226551226551,0.45252525252525255
535,0.4576271186440678,0.4551226551226551,0.4253968253968254
536,0.5508474576271186,0.5481962481962481,0.5506493506493506
537,0.3898305084745763,0.38701298701298703,0.40923520923520923
538,0.4491525423728814,0.446031746031746,0.39595959595959596
539,0.4915254237288136,0.4868686868686869,0.5163059163059163
540,0.5847457627118644,0.5834054834054834,0.5679653679653679
541,0.5169491525423728,0.512987012987013,0.49668109668109667
542,0.4067796610169492,0.40288600288600285,0.3919191919191919
543,0.4830508474576271,0.4789321789321789,0.4943722943722943
544,0.5,0.4936507936507937,0.4764790764790765
545,0.4745762711864407,0.47099567099567097,0.5278499278499278
546,0.5,0.49711399711399706,0.4282828282828283
547,0.4661016949152542,0.46305916305916306,0.5027417027417027
548,0.6101694915254238,0.6083694083694083,0.5829725829725829
549,0.3983050847457627,0.39148629148629144,0.4040404040404041
550,0.5932203389830508,0.5901875901875901,0.6343434343434343
551,0.4661016949152542,0.46305916305916306,0.42886002886002883
552,0.559322033898305,0.5642135642135642,0.5835497835497835
553,0.4491525423728814,0.44487734487734487,0.41067821067821064
554,0.423728813559322,0.4222222222222222,0.3965367965367965
555,0.559322033898305,0.5584415584415584,0.5194805194805195
556,0.5677966101694916,0.5686868686868687,0.5601731601731601
557,0.559322033898305,0.5584415584415584,0.5111111111111111
558,0.5423728813559322,0.5425685425685425,0.528138528138528
559,0.5677966101694916,0.5675324675324676,0.5950937950937951
560,0.6016949152542372,0.6027417027417028,0.5645021645021645
561,0.5,0.49711399711399706,0.4911976911976912
562,0.423728813559322,0.4199134199134199,0.4591630591630591
563,0.3644067796610169,0.35858585858585856,0.28311688311688316
564,0.4067796610169492,0.4017316017316017,0.3965367965367966
565,0.5338983050847458,0.5323232323232323,0.5079365079365079
566,0.5,0.49942279942279943,0.47676767676767673
567,0.5423728813559322,0.5356421356421356,0.49552669552669554
568,0.4661016949152542,0.46305916305916306,0.4825396825396825
569,0.6016949152542372,0.6027417027417028,0.5924963924963924
570,0.5254237288135594,0.5255411255411255,0.5217893217893217
571,0.4322033898305085,0.4266955266955267,0.39769119769119765
572,0.4915254237288136,0.4937950937950938,0.4911976911976912
573,0.4915254237288136,0.488023088023088,0.42857142857142855
574,0.4406779661016949,0.4357864357864358,0.3999999999999999
575,0.5169491525423728,0.5141414141414141,0.4932178932178932
576,0.559322033898305,0.554978354978355,0.593939393939394
577,0.4745762711864407,0.4756132756132756,0.4354978354978355
578,0.3474576271186441,0.3415584415584415,0.3313131313131313
579,0.5508474576271186,0.5481962481962481,0.5373737373737374
580,0.5847457627118644,0.5822510822510822,0.5685425685425686
581,0.5169491525423728,0.5141414141414141,0.5385281385281385
582,0.4576271186440678,0.45165945165945165,0.40894660894660895
583,0.5677966101694916,0.5698412698412698,0.5812409812409812
584,0.4067796610169492,0.40634920634920635,0.38845598845598844
585,0.5169491525423728,0.5176046176046176,0.550937950937951
586,0.5254237288135594,0.522077922077922,0.5108225108225108
587,0.4830508474576271,0.4789321789321789,0.4435786435786435
588,0.4491525423728814,0.44372294372294374,0.3867243867243867
589,0.4067796610169492,0.40288600288600285,0.412987012987013
590,0.5677966101694916,0.564069264069264,0.6147186147186147
591,0.5084745762711864,0.5015873015873016,0.5050505050505051
592,0.559322033898305,0.556132756132756,0.5518037518037517
593,0.5423728813559322,0.5448773448773448,0.5497835497835498
594,0.4152542372881356,0.4108225108225108,0.41500721500721505
595,0.5,0.5017316017316017,0.4894660894660894
596,0.4067796610169492,0.4075036075036075,0.40923520923520923
597,0.3898305084745763,0.38585858585858585,0.33246753246753247
598,0.4576271186440678,0.45858585858585854,0.3930735930735931
599,0.5084745762711864,0.5073593073593073,0.47705627705627707
600,0.576271186440678,0.5789321789321789,0.5604617604617604
601,0.4661016949152542,0.46075036075036074,0.4819624819624819
602,0.5677966101694916,0.5698412698412698,0.5642135642135643
603,0.5423728813559322,0.5367965367965368,0.5275613275613276
604,0.4152542372881356,0.411976911976912,0.4112554112554112
605,0.4491525423728814,0.44372294372294374,0.44790764790764787
606,0.5169491525423728,0.5118326118326119,0.518037518037518
607,0.4576271186440678,0.45396825396825397,0.46897546897546893
608,0.5084745762711864,0.5062049062049062,0.4453102453102453
609,0.5423728813559322,0.5414141414141413,0.5797979797979799
610,0.4406779661016949,0.44155844155844154,0.3965367965367965
611,0.5423728813559322,0.5391053391053391,0.5370851370851369
612,0.4406779661016949,0.43463203463203465,0.4476190476190476
613,0.5847457627118644,0.57994227994228,0.5893217893217892
614,0.3983050847457627,0.39956709956709957,0.374025974025974
615,0.5084745762711864,0.5050505050505051,0.5454545454545455
616,0.4322033898305085,0.4301587301587302,0.4383838383838384
617,0.635593220338983,0.6333333333333333,0.6427128427128427
618,0.576271186440678,0.572005772005772,0.5653679653679654
619,0.4830508474576271,0.48124098124098125,0.4464646464646465
620,0.5084745762711864,0.5038961038961038,0.47734487734487735
621,0.4491525423728814,0.44487734487734487,0.4637806637806638
622,0.5084745762711864,0.5073593073593073,0.5125541125541125
623,0.5254237288135594,0.5232323232323233,0.5235209235209236
624,0.4576271186440678,0.4505050505050505,0.45714285714285713
625,0.4576271186440678,0.4551226551226551,0.43520923520923516
626,0.3983050847457627,0.39841269841269844,0.32784992784992784
627,0.5338983050847458,0.5288600288600288,0.5408369408369408
628,0.423728813559322,0.4199134199134199,0.4308802308802309
629,0.5169491525423728,0.5152958152958153,0.5215007215007215
630,0.4661016949152542,0.46305916305916306,0.48542568542568537
631,0.423728813559322,0.4222222222222222,0.43116883116883115
632,0.5677966101694916,0.5606060606060606,0.5200577200577201
633,0.5169491525423728,0.5106782106782106,0.49177489177489175
634,0.635593220338983,0.6356421356421356,0.6516594516594516
635,0.4915254237288136,0.49148629148629147,0.477056277056277
636,0.6271186440677966,0.6265512265512265,0.5976911976911977
637,0.5,0.4982683982683983,0.531024531024531
638,0.5084745762711864,0.5027417027417027,0.48023088023088023
639,0.5,0.49711399711399706,0.47359307359307357
640,0.3983050847457627,0.39148629148629144,0.3991341991341991
641,0.5169491525423728,0.521067821067821,0.4937950937950938
642,0.4915254237288136,0.488023088023088,0.4611832611832612
643,0.3559322033898305,0.3518037518037518,0.2776334776334776
644,0.576271186440678,0.5696969696969697,0.5766233766233766
645,0.4067796610169492,0.4017316017316017,0.38095238095238093
646,0.4152542372881356,0.4096681096681096,0.43145743145743143
647,0.3559322033898305,0.3552669552669553,0.2724386724386724
648,0.5423728813559322,0.5344877344877345,0.498989898989899
649,0.3813559322033898,0.37907647907647907,0.3209235209235209
650,0.4661016949152542,0.46190476190476193,0.451948051948052
651,0.4661016949152542,0.46075036075036074,0.4329004329004329
652,0.5338983050847458,0.5288600288600288,0.5215007215007215
653,0.5254237288135594,0.5232323232323233,0.5619047619047619
654,0.4322033898305085,0.4278499278499278,0.39163059163059166
655,0.4745762711864407,0.47099567099567097,0.4386724386724387
656,0.3983050847457627,0.39725829725829725,0.37518037518037517
657,0.5254237288135594,0.5209235209235209,0.5425685425685426
658,0.4152542372881356,0.4131313131313131,0.4072150072150072
659,0.5084745762711864,0.5050505050505051,0.5298701298701298
660,0.5254237288135594,0.522077922077922,0.507070707070707
661,0.4576271186440678,0.4597402597402597,0.4701298701298701
662,0.5338983050847458,0.53001443001443,0.5108225108225108
663,0.4745762711864407,0.47445887445887447,0.4865800865800866
664,0.5169491525423728,0.5152958152958153,0.5255411255411255
665,0.5508474576271186,0.5493506493506493,0.552958152958153
666,0.4491525423728814,0.44372294372294374,0.45714285714285713
667,0.5,0.49595959595959593,0.550937950937951
668,0.5254237288135594,0.522077922077922,0.49062049062049057
669,0.5423728813559322,0.5344877344877345,0.46320346320346323
670,0.635593220338983,0.6344877344877344,0.5896103896103896
671,0.4322033898305085,0.42554112554112555,0.43751803751803753
672,0.5423728813559322,0.5414141414141413,0.529004329004329
673,0.4576271186440678,0.45396825396825397,0.4204906204906205
674,0.5508474576271186,0.5481962481962481,0.5633477633477634
675,0.4830508474576271,0.4789321789321789,0.5067821067821068
676,0.5423728813559322,0.5402597402597402,0.5437229437229437
677,0.5084745762711864,0.5073593073593073,0.5448773448773448
678,0.4576271186440678,0.45281385281385284,0.45569985569985566
679,0.5508474576271186,0.5447330447330447,0.567965367965368
680,0.5169491525423728,0.5199134199134199,0.5246753246753246
681,0.5677966101694916,0.5675324675324676,0.5607503607503607
682,0.4576271186440678,0.45396825396825397,0.46493506493506487
683,0.4322033898305085,0.4301587301587302,0.4308802308802308
684,0.635593220338983,0.6344877344877344,0.6712842712842714
685,0.5423728813559322,0.5414141414141413,0.561038961038961
686,0.576271186440678,0.5754689754689755,0.529004329004329
687,0.559322033898305,0.5607503607503608,0.5486291486291486
688,0.4491525423728814,0.44487734487734487,0.37662337662337664
689,0.635593220338983,0.6333333333333333,0.673015873015873
690,0.5932203389830508,0.5913419913419913,0.6040404040404039
691,0.5,0.49595959595959593,0.47215007215007215
692,0.576271186440678,0.5754689754689755,0.5922077922077923
693,0.423728813559322,0.41645021645021646,0.4077922077922078
694,0.576271186440678,0.5708513708513708,0.5275613275613276
695,0.5,0.49711399711399706,0.43290043290043295
696,0.5084745762711864,0.5073593073593073,0.475036075036075
697,0.5677966101694916,0.5698412698412698,0.5878787878787878
698,0.5084745762711864,0.5027417027417027,0.4660894660894661
699,0.4322033898305085,0.4301587301587302,0.4577200577200577
700,0.5932203389830508,0.5901875901875901,0.6262626262626262
701,0.5508474576271186,0.547041847041847,0.5191919191919192
702,0.4745762711864407,0.46984126984126984,0.434054834054834
703,0.4915254237288136,0.4937950937950938,0.44733044733044736
704,0.576271186440678,0.5766233766233766,0.5668109668109668
705,0.5169491525423728,0.5152958152958153,0.5024531024531024
706,0.423728813559322,0.42106782106782104,0.38903318903318906
707,0.5508474576271186,0.5505050505050505,0.5333333333333333
708,0.4576271186440678,0.45396825396825397,0.47359307359307357
709,0.4830508474576271,0.48124098124098125,0.4903318903318903
710,0.5169491525423728,0.5187590187590188,0.5593073593073593
711,0.4406779661016949,0.44155844155844154,0.39220779220779217
712,0.5169491525423728,0.5176046176046176,0.5650793650793651
713,0.4406779661016949,0.44040404040404035,0.38383838383838387
714,0.5254237288135594,0.5232323232323233,0.5451659451659451
715,0.4661016949152542,0.4665223665223665,0.41760461760461753
716,0.4491525423728814,0.44256854256854256,0.44242424242424244
717,0.5169491525423728,0.5164502164502165,0.5050505050505051
718,0.2796610169491525,0.2746031746031746,0.24069264069264068
719,0.4406779661016949,0.43347763347763346,0.44040404040404035
720,0.4830508474576271,0.4777777777777778,0.49090909090909085
721,0.5084745762711864,0.5062049062049062,0.5010101010101009
722,0.4491525423728814,0.44718614718614713,0.45310245310245306
723,0.6016949152542372,0.5992784992784992,0.5841269841269842
724,0.5677966101694916,0.564069264069264,0.5587301587301587
725,0.5254237288135594,0.522077922077922,0.5240981240981241
726,0.5084745762711864,0.5062049062049062,0.49090909090909096
727,0.4491525423728814,0.45180375180375176,0.43376623376623374
728,0.4491525423728814,0.44487734487734487,0.4346320346320346
729,0.5254237288135594,0.5151515151515151,0.5157287157287158
730,0.5932203389830508,0.5901875901875901,0.6222222222222222
731,0.5254237288135594,0.5232323232323233,0.5053391053391053
732,0.5254237288135594,0.5232323232323233,0.5451659451659452
733,0.4576271186440678,0.45165945165945165,0.45339105339105334
734,0.4915254237288136,0.48917748917748916,0.4808080808080808
735,0.4152542372881356,0.411976911976912,0.40894660894660895
736,0.5,0.49711399711399706,0.5518037518037519
737,0.4915254237288136,0.4868686868686869,0.43116883116883115
738,0.4576271186440678,0.45281385281385284,0.45598845598845605
739,0.4915254237288136,0.488023088023088,0.47763347763347763
740,0.4322033898305085,0.4301587301587302,0.4369408369408369
741,0.559322033898305,0.5584415584415584,0.5564213564213565
742,0.5169491525423728,0.5118326118326119,0.5434343434343434
743,0.5084745762711864,0.5085137085137085,0.4969696969696969
744,0.4830508474576271,0.4800865800865801,0.4747474747474747
745,0.5,0.49942279942279943,0.4585858585858586
746,0.5254237288135594,0.5278499278499278,0.5298701298701298
747,0.4661016949152542,0.46190476190476193,0.44935064935064933
748,0.4152542372881356,0.4154401154401154,0.4245310245310246
749,0.4322033898305085,0.42554112554112555,0.3437229437229437
750,0.4322033898305085,0.4278499278499278,0.451948051948052
751,0.6186440677966102,0.6186147186147186,0.6043290043290044
752,0.5169491525423728,0.5106782106782106,0.473015873015873
753,0.4745762711864407,0.46984126984126984,0.4262626262626263
754,0.4406779661016949,0.4392496392496392,0.40952380952380957
755,0.4661016949152542,0.4584415584415584,0.410966810966811
756,0.6186440677966102,0.613997113997114,0.6046176046176046
757,0.4661016949152542,0.46305916305916306,0.47561327561327565
758,0.3898305084745763,0.38354978354978353,0.36392496392496393
759,0.4830508474576271,0.4800865800865801,0.4005772005772006
760,0.4576271186440678,0.45281385281385284,0.389033189033189
761,0.4661016949152542,0.4665223665223665,0.46262626262626266
762,0.559322033898305,0.5607503607503608,0.617027417027417
763,0.4915254237288136,0.4868686868686869,0.49090909090909096
764,0.5169491525423728,0.5141414141414141,0.5344877344877345
765,0.5677966101694916,0.564069264069264,0.5197691197691198
766,0.4576271186440678,0.4551226551226551,0.49639249639249644
767,0.4915254237288136,0.4903318903318903,0.48484848484848486
768,0.3983050847457627,0.3937950937950938,0.42972582972582973
769,0.4067796610169492,0.4017316017316017,0.4144300144300144
770,0.5423728813559322,0.5391053391053391,0.5281385281385281
771,0.559322033898305,0.556132756132756,0.537085137085137
772,0.4406779661016949,0.4357864357864358,0.4135642135642136
773,0.5084745762711864,0.5050505050505051,0.46204906204906204
774,0.4322033898305085,0.4313131313131313,0.39624819624819624
775,0.5338983050847458,0.5334776334776334,0.5036075036075036
776,0.5932203389830508,0.589033189033189,0.604040404040404
777,0.4576271186440678,0.4551226551226551,0.43174603174603177
778,0.4152542372881356,0.4108225108225108,0.3875901875901876
779,0.423728813559322,0.42337662337662335,0.4207792207792208
780,0.5,0.5028860028860028,0.47388167388167385
781,0.5508474576271186,0.5493506493506493,0.470995670995671
782,0.4406779661016949,0.4380952380952381,0.4490620490620491
783,0.4322033898305085,0.4278499278499278,0.3743145743145743
784,0.4830508474576271,0.4789321789321789,0.4779220779220779
785,0.4745762711864407,0.4733044733044733,0.39884559884559884
786,0.576271186440678,0.5766233766233766,0.5341991341991342
787,0.4661016949152542,0.46075036075036074,0.3772005772005772
788,0.4491525423728814,0.44718614718614713,0.4427128427128427
789,0.4745762711864407,0.4675324675324675,0.39365079365079364
790,0.5677966101694916,0.5652236652236652,0.5613275613275613
791,0.4576271186440678,0.45165945165945165,0.4360750360750361
792,0.3983050847457627,0.39610389610389607,0.40115440115440115
793,0.4661016949152542,0.46305916305916306,0.4741702741702742
794,0.5338983050847458,0.5288600288600288,0.5024531024531025
795,0.4152542372881356,0.411976911976912,0.40144300144300143
796,0.559322033898305,0.5538239538239538,0.554978354978355
797,0.5423728813559322,0.5414141414141413,0.5763347763347763
798,0.4661016949152542,0.46190476190476193,0.4652236652236652
799,0.4745762711864407,0.4721500721500721,0.46002886002886006
800,0.5423728813559322,0.5425685425685425,0.4937950937950938
801,0.4406779661016949,0.43694083694083696,0.38412698412698415
802,0.4322033898305085,0.429004329004329,0.4291486291486291
803,0.4915254237288136,0.4984126984126984,0.4556998556998557
804,0.4915254237288136,0.48917748917748916,0.5376623376623377
805,0.4830508474576271,0.4777777777777778,0.41587301587301584
806,0.559322033898305,0.5526695526695526,0.5385281385281385
807,0.5084745762711864,0.5073593073593073,0.4415584415584416
808,0.4830508474576271,0.4789321789321789,0.4510822510822511
809,0.4830508474576271,0.4800865800865801,0.4825396825396825
810,0.5084745762711864,0.5050505050505051,0.49639249639249644
811,0.5254237288135594,0.5266955266955267,0.5486291486291486
812,0.576271186440678,0.572005772005772,0.5362193362193362
813,0.4830508474576271,0.4823953823953824,0.4747474747474747
814,0.4915254237288136,0.488023088023088,0.4528138528138528
815,0.576271186440678,0.5743145743145743,0.5916305916305916
816,0.3898305084745763,0.3904761904761905,0.35786435786435783
817,0.5338983050847458,0.53001443001443,0.5907647907647907
818,0.5847457627118644,0.5845598845598845,0.5702741702741703
819,0.5423728813559322,0.537950937950938,0.5367965367965368
820,0.4661016949152542,0.4642135642135642,0.43607503607503606
821,0.4830508474576271,0.4835497835497835,0.4805194805194805
822,0.559322033898305,0.5538239538239538,0.5434343434343434
823,0.559322033898305,0.554978354978355,0.5402597402597402
824,0.4915254237288136,0.488023088023088,0.4678210678210678
825,0.5254237288135594,0.5163059163059163,0.5483405483405484
826,0.4576271186440678,0.4551226551226551,0.41067821067821064
827,0.6864406779661016,0.6867243867243867,0.6761904761904762
828,0.5847457627118644,0.57994227994228,0.5901875901875901
829,0.4915254237288136,0.4868686868686869,0.4767676767676768
830,0.5169491525423728,0.5072150072150072,0.4966810966810967
831,0.5677966101694916,0.5686868686868687,0.5942279942279941
832,0.3813559322033898,0.37907647907647907,0.3059163059163059
833,0.5,0.49711399711399706,0.46839826839826837
834,0.4661016949152542,0.46190476190476193,0.37229437229437223
835,0.5423728813559322,0.5402597402597402,0.5642135642135642
836,0.5932203389830508,0.595959595959596,0.5950937950937951
837,0.5254237288135594,0.5243867243867244,0.5561327561327563
838,0.4406779661016949,0.43116883116883115,0.3682539682539683
839,0.4406779661016949,0.43463203463203465,0.4121212121212121
840,0.559322033898305,0.5607503607503608,0.5468975468975469
841,0.4491525423728814,0.44718614718614713,0.42164502164502166
842,0.5,0.5005772005772006,0.4461760461760462
843,0.4745762711864407,0.4675324675324675,0.483982683982684
844,0.5169491525423728,0.5152958152958153,0.5656565656565656
845,0.4745762711864407,0.46984126984126984,0.451948051948052
846,0.5677966101694916,0.5629148629148629,0.5841269841269842
847,0.5508474576271186,0.5493506493506493,0.5702741702741703
848,0.5508474576271186,0.5435786435786436,0.5347763347763348
849,0.4661016949152542,0.4665223665223665,0.46291486291486295
850,0.5423728813559322,0.5414141414141413,0.5532467532467532
851,0.5254237288135594,0.5232323232323233,0.4759018759018759
852,0.5,0.49711399711399706,0.4184704184704185
853,0.5254237288135594,0.5209235209235209,0.4744588744588744
854,0.5932203389830508,0.5936507936507937,0.5852813852813852
855,0.4491525423728814,0.4494949494949495,0.40721500721500725
856,0.5084745762711864,0.5038961038961038,0.5477633477633478
857,0.4661016949152542,0.4653679653679653,0.41645021645021646
858,0.5254237288135594,0.5243867243867244,0.561038961038961
859,0.5084745762711864,0.5062049062049062,0.5362193362193362
860,0.5254237288135594,0.522077922077922,0.49870129870129876
861,0.5423728813559322,0.5402597402597402,0.5344877344877345
862,0.4915254237288136,0.4937950937950938,0.47734487734487735
863,0.5847457627118644,0.5834054834054834,0.6329004329004329
864,0.4830508474576271,0.48124098124098125,0.44242424242424244
865,0.3644067796610169,0.36204906204906206,0.35873015873015873
866,0.3728813559322034,0.36998556998557,0.3893217893217893
867,0.5169491525423728,0.5164502164502165,0.5235209235209235
868,0.4745762711864407,0.4721500721500721,0.4069264069264069
869,0.4830508474576271,0.4777777777777778,0.4184704184704185
870,0.5169491525423728,0.5141414141414141,0.4834054834054834
871,0.3050847457627119,0.2984126984126984,0.21673881673881673
872,0.4661016949152542,0.4676767676767677,0.47763347763347763
873,0.3898305084745763,0.3812409812409812,0.29494949494949496
874,0.5508474576271186,0.5516594516594516,0.5829725829725829
875,0.576271186440678,0.5754689754689755,0.5884559884559885
876,0.559322033898305,0.5595959595959596,0.5344877344877343
877,0.4661016949152542,0.4653679653679653,0.46839826839826837
878,0.5084745762711864,0.5050505050505051,0.48282828282828283
879,0.5508474576271186,0.553968253968254,0.5474747474747474
880,0.4067796610169492,0.4051948051948052,0.36998556998557
881,0.5423728813559322,0.546031746031746,0.5365079365079364
882,0.5508474576271186,0.5447330447330447,0.5353535353535352
883,0.4661016949152542,0.4676767676767677,0.45137085137085137
884,0.4830508474576271,0.4800865800865801,0.4623376623376623
885,0.576271186440678,0.5766233766233766,0.5728715728715728
886,0.5508474576271186,0.5516594516594516,0.5821067821067821
887,0.4491525423728814,0.44487734487734487,0.37229437229437234
888,0.5338983050847458,0.5311688311688312,0.5145743145743146
889,0.5084745762711864,0.5015873015873016,0.48484848484848486
890,0.5169491525423728,0.5176046176046176,0.5428571428571428
891,0.4915254237288136,0.48917748917748916,0.42164502164502166
892,0.5169491525423728,0.512987012987013,0.4842712842712843
893,0.4406779661016949,0.43694083694083696,0.42539682539682533
894,0.5423728813559322,0.5367965367965368,0.5171717171717172
895,0.5254237288135594,0.5186147186147186,0.524963924963925
896,0.6101694915254238,0.6141414141414141,0.6219336219336219
897,0.4915254237288136,0.4868686868686869,0.4733044733044733
898,0.4322033898305085,0.4301587301587302,0.40461760461760465
899,0.5508474576271186,0.5516594516594516,0.5402597402597402
900,0.4406779661016949,0.44040404040404035,0.40952380952380957
901,0.5084745762711864,0.5073593073593073,0.5079365079365079
902,0.3983050847457627,0.3937950937950938,0.2802308802308802
903,0.6016949152542372,0.5969696969696969,0.5999999999999999
904,0.559322033898305,0.556132756132756,0.5428571428571428
905,0.5423728813559322,0.5448773448773448,0.537950937950938
906,0.4491525423728814,0.446031746031746,0.458008658008658
907,0.4661016949152542,0.4653679653679653,0.48427128427128435
908,0.5677966101694916,0.5675324675324676,0.5688311688311688
909,0.4491525423728814,0.4414141414141414,0.45079365079365086
910,0.4745762711864407,0.47099567099567097,0.44733044733044736
911,0.4322033898305085,0.4278499278499278,0.3988455988455989
912,0.5423728813559322,0.5402597402597402,0.5572871572871573
913,0.4830508474576271,0.4800865800865801,0.4701298701298701
914,0.5338983050847458,0.5357864357864357,0.5795093795093795
915,0.4491525423728814,0.44025974025974024,0.4193362193362193
916,0.5423728813559322,0.5344877344877345,0.529004329004329
917,0.4745762711864407,0.4721500721500721,0.4294372294372294
918,0.5,0.49711399711399706,0.4458874458874459
919,0.6694915254237288,0.6720057720057719,0.6767676767676768
920,0.4915254237288136,0.49148629148629147,0.5428571428571428
921,0.4322033898305085,0.4278499278499278,0.41154401154401155
922,0.4915254237288136,0.48917748917748916,0.49812409812409814
923,0.5,0.4982683982683983,0.42395382395382397
924,0.5,0.4936507936507937,0.43290043290043295
925,0.4576271186440678,0.4551226551226551,0.4790764790764791
926,0.3813559322033898,0.3756132756132756,0.3154401154401154
927,0.5423728813559322,0.5414141414141413,0.5590187590187591
928,0.6101694915254238,0.6106782106782107,0.5647907647907648
929,0.4322033898305085,0.4313131313131313,0.3852813852813853
930,0.4661016949152542,0.46305916305916306,0.4484848484848485
931,0.5677966101694916,0.5675324675324676,0.5962481962481961
932,0.5,0.5005772005772006,0.5240981240981241
933,0.5847457627118644,0.5776334776334776,0.6103896103896104
934,0.4830508474576271,0.4858585858585858,0.46926406926406933
935,0.5084745762711864,0.5027417027417027,0.5062049062049062
936,0.4661016949152542,0.4642135642135642,0.4733044733044733
937,0.423728813559322,0.4152958152958153,0.38441558441558443
938,0.4406779661016949,0.44040404040404035,0.41789321789321787
939,0.5254237288135594,0.522077922077922,0.5275613275613276
940,0.5169491525423728,0.5164502164502165,0.5425685425685426
941,0.5084745762711864,0.5004329004329005,0.427994227994228
942,0.4491525423728814,0.44718614718614713,0.4865800865800866
943,0.4576271186440678,0.45396825396825397,0.44790764790764787
944,0.559322033898305,0.5572871572871573,0.5780663780663781
945,0.4830508474576271,0.4789321789321789,0.44617604617604617
946,0.5084745762711864,0.5038961038961038,0.436940836940837
947,0.5338983050847458,0.5288600288600288,0.4860028860028861
948,0.4491525423728814,0.446031746031746,0.45310245310245306
949,0.559322033898305,0.5572871572871573,0.6066378066378066
950,0.5254237288135594,0.5186147186147186,0.45396825396825397
951,0.5084745762711864,0.5073593073593073,0.46176046176046176
952,0.4322033898305085,0.4336219336219336,0.45165945165945165
953,0.5,0.49711399711399706,0.48023088023088023
954,0.5508474576271186,0.5458874458874459,0.511976911976912
955,0.5254237288135594,0.5197691197691198,0.4842712842712843
956,0.3728813559322034,0.36998556998557,0.3936507936507937
957,0.4067796610169492,0.4017316017316017,0.3362193362193362
958,0.5084745762711864,0.5004329004329005,0.4637806637806638
959,0.5084745762711864,0.5027417027417027,0.47359307359307357
960,0.4576271186440678,0.4551226551226551,0.5076479076479077
961,0.3898305084745763,0.38701298701298703,0.3595959595959596
962,0.4491525423728814,0.44487734487734487,0.42337662337662335
963,0.4830508474576271,0.4800865800865801,0.48658008658008656
964,0.5423728813559322,0.537950937950938,0.6040404040404039
965,0.423728813559322,0.42337662337662335,0.36681096681096687
966,0.4745762711864407,0.47099567099567097,0.47994227994227995
967,0.5084745762711864,0.5108225108225108,0.5018759018759019
968,0.5677966101694916,0.5698412698412698,0.5419913419913419
969,0.5254237288135594,0.5232323232323233,0.5266955266955267
970,0.4915254237288136,0.488023088023088,0.43492063492063493
971,0.5338983050847458,0.5311688311688312,0.53997113997114
972,0.5254237288135594,0.5232323232323233,0.4802308802308802
973,0.5677966101694916,0.5663780663780664,0.5512265512265513
974,0.5677966101694916,0.5663780663780664,0.5682539682539682
975,0.6101694915254238,0.6095238095238096,0.5950937950937951
976,0.4745762711864407,0.4663780663780664,0.38845598845598844
