time,fluorescence,cell_specimen_id,ophys_experiment_id,experiment_container_id,session_type
799.44347,441.79688,662275084,652989705,652736297,three_session_B
799.47672,462.89062,662275084,652989705,652736297,three_session_B
799.50997,401.92188,662275084,652989705,652736297,three_session_B
799.54322,452.89844,662275084,652989705,652736297,three_session_B
799.57648,462.0078,662275084,652989705,652736297,three_session_B
799.60973,421.77344,662275084,652989705,652736297,three_session_B
799.64298,498.5078,662275084,652989705,652736297,three_session_B
799.67623,458.03906,662275084,652989705,652736297,three_session_B
799.70949,433.875,662275084,652989705,652736297,three_session_B
799.74274,475.96875,662275084,652989705,652736297,three_session_B
799.77599,435.22656,662275084,652989705,652736297,three_session_B
799.80924,464.3125,662275084,652989705,652736297,three_session_B
799.8425,460.71094,662275084,652989705,652736297,three_session_B
799.87575,454.16406,662275084,652989705,652736297,three_session_B
799.909,427.75,662275084,652989705,652736297,three_session_B
799.94225,447.22656,662275084,652989705,652736297,three_session_B
799.97551,447.84375,662275084,652989705,652736297,three_session_B
800.00876,431.5625,662275084,652989705,652736297,three_session_B
800.04201,478.6172,662275084,652989705,652736297,three_session_B
800.07526,408.47656,662275084,652989705,652736297,three_session_B
800.10852,405.58594,662275084,652989705,652736297,three_session_B
800.14177,416.54688,662275084,652989705,652736297,three_session_B
800.17502,456.5625,662275084,652989705,652736297,three_session_B
800.20827,496.5547,662275084,652989705,652736297,three_session_B
800.24153,433.125,662275084,652989705,652736297,three_session_B
800.27478,455.46875,662275084,652989705,652736297,three_session_B
800.30803,424.7422,662275084,652989705,652736297,three_session_B
800.34129,445.46875,662275084,652989705,652736297,three_session_B
800.37454,419.5625,662275084,652989705,652736297,three_session_B
800.40779,469.10938,662275084,652989705,652736297,three_session_B
800.44104,461.71094,662275084,652989705,652736297,three_session_B
800.4743,409.1797,662275084,652989705,652736297,three_session_B
800.50755,429.96094,662275084,652989705,652736297,three_session_B
800.5408,463.75,662275084,652989705,652736297,three_session_B
800.57405,423.65625,662275084,652989705,652736297,three_session_B
800.60731,432.35938,662275084,652989705,652736297,three_session_B
800.64056,431.42188,662275084,652989705,652736297,three_session_B
800.67381,454.6875,662275084,652989705,652736297,three_session_B
800.70706,521.7578,662275084,652989705,652736297,three_session_B
800.74032,462.4922,662275084,652989705,652736297,three_session_B
800.77357,498.5547,662275084,652989705,652736297,three_session_B
800.80682,468.29688,662275084,652989705,652736297,three_session_B
800.84007,443.1797,662275084,652989705,652736297,three_session_B
800.87333,481.5547,662275084,652989705,652736297,three_session_B
800.90658,469.29688,662275084,652989705,652736297,three_session_B
800.93983,425.35156,662275084,652989705,652736297,three_session_B
800.97308,407.64062,662275084,652989705,652736297,three_session_B
801.00634,452.9922,662275084,652989705,652736297,three_session_B
801.03959,454.45312,662275084,652989705,652736297,three_session_B
801.07284,451.0703,662275084,652989705,652736297,three_session_B
801.10609,458.82812,662275084,652989705,652736297,three_session_B
801.13935,435.03125,662275084,652989705,652736297,three_session_B
801.1726,495.3125,662275084,652989705,652736297,three_session_B
801.20585,453.1328,662275084,652989705,652736297,three_session_B
801.2391,407.83594,662275084,652989705,652736297,three_session_B
801.27236,477.0547,662275084,652989705,652736297,three_session_B
801.30561,467.6875,662275084,652989705,652736297,three_session_B
801.33886,483.4453,662275084,652989705,652736297,three_session_B
801.37211,464.34375,662275084,652989705,652736297,three_session_B
801.40537,494.64844,662275084,652989705,652736297,three_session_B
801.43862,459.0,662275084,652989705,652736297,three_session_B
801.47187,422.10156,662275084,652989705,652736297,three_session_B
801.50513,435.71094,662275084,652989705,652736297,three_session_B
801.53838,437.32812,662275084,652989705,652736297,three_session_B
801.57163,449.77344,662275084,652989705,652736297,three_session_B
801.60488,440.53125,662275084,652989705,652736297,three_session_B
801.63814,428.91406,662275084,652989705,652736297,three_session_B
801.67139,459.6172,662275084,652989705,652736297,three_session_B
801.70464,470.0078,662275084,652989705,652736297,three_session_B
801.73789,428.53906,662275084,652989705,652736297,three_session_B
801.77115,421.64062,662275084,652989705,652736297,three_session_B
801.8044,452.6797,662275084,652989705,652736297,three_session_B
801.83765,458.33594,662275084,652989705,652736297,three_session_B
801.8709,479.1172,662275084,652989705,652736297,three_session_B
801.90416,495.58594,662275084,652989705,652736297,three_session_B
801.93741,441.58594,662275084,652989705,652736297,three_session_B
801.97066,483.39844,662275084,652989705,652736297,three_session_B
802.00391,434.29688,662275084,652989705,652736297,three_session_B
802.03717,453.64844,662275084,652989705,652736297,three_session_B
802.07042,409.26562,662275084,652989705,652736297,three_session_B
802.10367,460.27344,662275084,652989705,652736297,three_session_B
802.13692,434.46094,662275084,652989705,652736297,three_session_B
802.17018,414.7422,662275084,652989705,652736297,three_session_B
802.20343,443.21094,662275084,652989705,652736297,three_session_B
802.23668,444.3125,662275084,652989705,652736297,three_session_B
802.26993,410.96875,662275084,652989705,652736297,three_session_B
802.30319,453.72656,662275084,652989705,652736297,three_session_B
802.33644,468.51562,662275084,652989705,652736297,three_session_B
802.36969,467.125,662275084,652989705,652736297,three_session_B
802.40294,456.5625,662275084,652989705,652736297,three_session_B
802.4362,428.64062,662275084,652989705,652736297,three_session_B
802.46945,447.66406,662275084,652989705,652736297,three_session_B
802.5027,417.73438,662275084,652989705,652736297,three_session_B
802.53595,464.33594,662275084,652989705,652736297,three_session_B
802.56921,450.9375,662275084,652989705,652736297,three_session_B
802.60246,447.4297,662275084,652989705,652736297,three_session_B
802.63571,472.96875,662275084,652989705,652736297,three_session_B
802.66897,514.8594,662275084,652989705,652736297,three_session_B
802.70222,466.89062,662275084,652989705,652736297,three_session_B
802.73547,539.0547,662275084,652989705,652736297,three_session_B
802.76872,471.6875,662275084,652989705,652736297,three_session_B
802.80198,454.1797,662275084,652989705,652736297,three_session_B
802.83523,469.09375,662275084,652989705,652736297,three_session_B
802.86848,464.3828,662275084,652989705,652736297,three_session_B
802.90173,434.89062,662275084,652989705,652736297,three_session_B
802.93499,491.3203,662275084,652989705,652736297,three_session_B
802.96824,482.34375,662275084,652989705,652736297,three_session_B
803.00149,470.33594,662275084,652989705,652736297,three_session_B
803.03474,437.77344,662275084,652989705,652736297,three_session_B
803.068,461.52344,662275084,652989705,652736297,three_session_B
803.10125,463.60938,662275084,652989705,652736297,three_session_B
803.1345,439.875,662275084,652989705,652736297,three_session_B
803.16775,435.14844,662275084,652989705,652736297,three_session_B
803.20101,458.875,662275084,652989705,652736297,three_session_B
803.23426,449.35156,662275084,652989705,652736297,three_session_B
803.26751,421.91406,662275084,652989705,652736297,three_session_B
803.30076,442.66406,662275084,652989705,652736297,three_session_B
803.33402,420.6875,662275084,652989705,652736297,three_session_B
803.36727,473.17188,662275084,652989705,652736297,three_session_B
803.40052,500.4453,662275084,652989705,652736297,three_session_B
803.43377,468.57812,662275084,652989705,652736297,three_session_B
803.46703,449.08594,662275084,652989705,652736297,three_session_B
803.50028,449.26562,662275084,652989705,652736297,three_session_B
803.53353,422.0625,662275084,652989705,652736297,three_session_B
803.56678,442.75,662275084,652989705,652736297,three_session_B
803.60004,448.8203,662275084,652989705,652736297,three_session_B
803.63329,482.35156,662275084,652989705,652736297,three_session_B
803.66654,438.1328,662275084,652989705,652736297,three_session_B
803.69979,442.22656,662275084,652989705,652736297,three_session_B
803.73305,510.77344,662275084,652989705,652736297,three_session_B
803.7663,438.89062,662275084,652989705,652736297,three_session_B
803.79955,489.57812,662275084,652989705,652736297,three_session_B
803.83281,456.58594,662275084,652989705,652736297,three_session_B
803.86606,470.73438,662275084,652989705,652736297,three_session_B
803.89931,478.89844,662275084,652989705,652736297,three_session_B
803.93256,444.1328,662275084,652989705,652736297,three_session_B
803.96582,429.89844,662275084,652989705,652736297,three_session_B
803.99907,449.9375,662275084,652989705,652736297,three_session_B
804.03232,428.5703,662275084,652989705,652736297,three_session_B
804.06557,450.26562,662275084,652989705,652736297,three_session_B
804.09883,431.28125,662275084,652989705,652736297,three_session_B
804.13208,462.26562,662275084,652989705,652736297,three_session_B
804.16533,437.71094,662275084,652989705,652736297,three_session_B
804.19858,457.46875,662275084,652989705,652736297,three_session_B
804.23184,451.2578,662275084,652989705,652736297,three_session_B
804.26509,440.4453,662275084,652989705,652736297,three_session_B
804.29834,371.10156,662275084,652989705,652736297,three_session_B
804.33159,429.97656,662275084,652989705,652736297,three_session_B
804.36485,454.39062,662275084,652989705,652736297,three_session_B
804.3981,406.53906,662275084,652989705,652736297,three_session_B
804.43135,377.78906,662275084,652989705,652736297,three_session_B
804.4646,396.6875,662275084,652989705,652736297,three_session_B
804.49786,448.125,662275084,652989705,652736297,three_session_B
804.53111,446.8203,662275084,652989705,652736297,three_session_B
804.56436,407.39844,662275084,652989705,652736297,three_session_B
804.59761,447.60156,662275084,652989705,652736297,three_session_B
804.63087,455.97656,662275084,652989705,652736297,three_session_B
804.66412,453.125,662275084,652989705,652736297,three_session_B
804.69737,427.39844,662275084,652989705,652736297,three_session_B
804.73062,390.85156,662275084,652989705,652736297,three_session_B
804.76388,472.4375,662275084,652989705,652736297,three_session_B
804.79713,416.6172,662275084,652989705,652736297,three_session_B
804.83038,425.5625,662275084,652989705,652736297,three_session_B
804.86363,461.375,662275084,652989705,652736297,three_session_B
804.89689,429.42188,662275084,652989705,652736297,three_session_B
804.93014,403.5547,662275084,652989705,652736297,three_session_B
804.96339,444.16406,662275084,652989705,652736297,three_session_B
804.99665,426.4297,662275084,652989705,652736297,three_session_B
805.0299,422.875,662275084,652989705,652736297,three_session_B
805.06315,431.17188,662275084,652989705,652736297,three_session_B
805.0964,420.0547,662275084,652989705,652736297,three_session_B
805.12966,440.8828,662275084,652989705,652736297,three_session_B
805.16291,445.0,662275084,652989705,652736297,three_session_B
805.19616,473.40625,662275084,652989705,652736297,three_session_B
805.22941,414.25,662275084,652989705,652736297,three_session_B
805.26267,426.35938,662275084,652989705,652736297,three_session_B
805.29592,432.1328,662275084,652989705,652736297,three_session_B
805.32917,476.3203,662275084,652989705,652736297,three_session_B
805.36242,453.85938,662275084,652989705,652736297,three_session_B
805.39568,451.25,662275084,652989705,652736297,three_session_B
805.42893,453.35938,662275084,652989705,652736297,three_session_B
805.46218,464.53125,662275084,652989705,652736297,three_session_B
805.49543,432.6172,662275084,652989705,652736297,three_session_B
805.52869,420.39062,662275084,652989705,652736297,three_session_B
805.56194,471.60156,662275084,652989705,652736297,three_session_B
805.59519,427.95312,662275084,652989705,652736297,three_session_B
805.62844,444.41406,662275084,652989705,652736297,three_session_B
805.6617,481.4922,662275084,652989705,652736297,three_session_B
805.69495,474.60938,662275084,652989705,652736297,three_session_B
805.7282,462.9297,662275084,652989705,652736297,three_session_B
805.76145,425.76562,662275084,652989705,652736297,three_session_B
805.79471,426.54688,662275084,652989705,652736297,three_session_B
805.82796,439.67188,662275084,652989705,652736297,three_session_B
805.86121,474.03906,662275084,652989705,652736297,three_session_B
805.89446,490.9375,662275084,652989705,652736297,three_session_B
805.92772,443.25,662275084,652989705,652736297,three_session_B
805.96097,430.9453,662275084,652989705,652736297,three_session_B
805.99422,444.0625,662275084,652989705,652736297,three_session_B
806.02747,405.92188,662275084,652989705,652736297,three_session_B
806.06073,416.5703,662275084,652989705,652736297,three_session_B
806.09398,453.53125,662275084,652989705,652736297,three_session_B
806.12723,440.3203,662275084,652989705,652736297,three_session_B
806.16049,442.34375,662275084,652989705,652736297,three_session_B
806.19374,460.26562,662275084,652989705,652736297,three_session_B
806.22699,438.4453,662275084,652989705,652736297,three_session_B
806.26024,458.02344,662275084,652989705,652736297,three_session_B
806.2935,396.3125,662275084,652989705,652736297,three_session_B
806.32675,445.23438,662275084,652989705,652736297,three_session_B
806.36,447.96094,662275084,652989705,652736297,three_session_B
806.39325,436.53906,662275084,652989705,652736297,three_session_B
806.42651,479.875,662275084,652989705,652736297,three_session_B
806.45976,445.53906,662275084,652989705,652736297,three_session_B
806.49301,462.3203,662275084,652989705,652736297,three_session_B
806.52626,447.3125,662275084,652989705,652736297,three_session_B
806.55952,464.46094,662275084,652989705,652736297,three_session_B
806.59277,436.46875,662275084,652989705,652736297,three_session_B
806.62602,414.17188,662275084,652989705,652736297,three_session_B
806.65927,467.8828,662275084,652989705,652736297,three_session_B
806.69253,480.71094,662275084,652989705,652736297,three_session_B
806.72578,462.35156,662275084,652989705,652736297,three_session_B
806.75903,474.79688,662275084,652989705,652736297,three_session_B
806.79228,435.8203,662275084,652989705,652736297,three_session_B
806.82554,420.83594,662275084,652989705,652736297,three_session_B
806.85879,459.0,662275084,652989705,652736297,three_session_B
806.89204,427.78906,662275084,652989705,652736297,three_session_B
806.92529,429.53125,662275084,652989705,652736297,three_session_B
806.95855,451.83594,662275084,652989705,652736297,three_session_B
806.9918,429.8672,662275084,652989705,652736297,three_session_B
807.02505,404.26562,662275084,652989705,652736297,three_session_B
807.0583,411.9453,662275084,652989705,652736297,three_session_B
807.09156,417.6172,662275084,652989705,652736297,three_session_B
807.12481,466.6172,662275084,652989705,652736297,three_session_B
807.15806,452.71094,662275084,652989705,652736297,three_session_B
807.19131,466.75,662275084,652989705,652736297,three_session_B
807.22457,449.51562,662275084,652989705,652736297,three_session_B
807.25782,490.90625,662275084,652989705,652736297,three_session_B
807.29107,468.03125,662275084,652989705,652736297,three_session_B
807.32433,442.75,662275084,652989705,652736297,three_session_B
807.35758,436.27344,662275084,652989705,652736297,three_session_B
807.39083,433.84375,662275084,652989705,652736297,three_session_B
807.42408,467.9297,662275084,652989705,652736297,three_session_B
807.45734,489.3828,662275084,652989705,652736297,three_session_B
807.49059,470.9453,662275084,652989705,652736297,three_session_B
807.52384,458.78906,662275084,652989705,652736297,three_session_B
807.55709,444.65625,662275084,652989705,652736297,three_session_B
807.59035,447.03906,662275084,652989705,652736297,three_session_B
807.6236,463.5,662275084,652989705,652736297,three_session_B
807.65685,464.92188,662275084,652989705,652736297,three_session_B
807.6901,404.3672,662275084,652989705,652736297,three_session_B
807.72336,440.32812,662275084,652989705,652736297,three_session_B
807.75661,437.52344,662275084,652989705,652736297,three_session_B
807.78986,425.3125,662275084,652989705,652736297,three_session_B
807.82311,447.41406,662275084,652989705,652736297,three_session_B
807.85637,424.09375,662275084,652989705,652736297,three_session_B
807.88962,468.77344,662275084,652989705,652736297,three_session_B
807.92287,466.79688,662275084,652989705,652736297,three_session_B
807.95612,418.375,662275084,652989705,652736297,three_session_B
807.98938,455.90625,662275084,652989705,652736297,three_session_B
808.02263,461.51562,662275084,652989705,652736297,three_session_B
808.05588,437.5547,662275084,652989705,652736297,three_session_B
808.08913,457.6797,662275084,652989705,652736297,three_session_B
808.12239,433.20312,662275084,652989705,652736297,three_session_B
808.15564,470.57812,662275084,652989705,652736297,three_session_B
808.18889,422.1953,662275084,652989705,652736297,three_session_B
808.22214,487.34375,662275084,652989705,652736297,three_session_B
808.2554,486.89844,662275084,652989705,652736297,three_session_B
808.28865,491.95312,662275084,652989705,652736297,three_session_B
808.3219,474.84375,662275084,652989705,652736297,three_session_B
808.35515,448.39844,662275084,652989705,652736297,three_session_B
808.38841,430.4375,662275084,652989705,652736297,three_session_B
808.42166,468.85156,662275084,652989705,652736297,three_session_B
808.45491,471.21094,662275084,652989705,652736297,three_session_B
808.48817,511.3828,662275084,652989705,652736297,three_session_B
808.52142,475.25,662275084,652989705,652736297,three_session_B
808.55467,479.10938,662275084,652989705,652736297,three_session_B
808.58792,436.03125,662275084,652989705,652736297,three_session_B
808.62118,465.51562,662275084,652989705,652736297,three_session_B
808.65443,453.46875,662275084,652989705,652736297,three_session_B
808.68768,446.29688,662275084,652989705,652736297,three_session_B
808.72093,433.53906,662275084,652989705,652736297,three_session_B
808.75419,449.6172,662275084,652989705,652736297,three_session_B
808.78744,465.0703,662275084,652989705,652736297,three_session_B
808.82069,445.03125,662275084,652989705,652736297,three_session_B
808.85394,442.08594,662275084,652989705,652736297,three_session_B
808.8872,451.1797,662275084,652989705,652736297,three_session_B
808.92045,464.875,662275084,652989705,652736297,three_session_B
808.9537,443.09375,662275084,652989705,652736297,three_session_B
808.98695,447.91406,662275084,652989705,652736297,three_session_B
809.02021,491.25,662275084,652989705,652736297,three_session_B
809.05346,497.67188,662275084,652989705,652736297,three_session_B
809.08671,449.53125,662275084,652989705,652736297,three_session_B
809.11996,454.53906,662275084,652989705,652736297,three_session_B
809.15322,447.95312,662275084,652989705,652736297,three_session_B
809.18647,486.3047,662275084,652989705,652736297,three_session_B
809.21972,446.6172,662275084,652989705,652736297,three_session_B
809.25297,471.8672,662275084,652989705,652736297,three_session_B
809.28623,413.28906,662275084,652989705,652736297,three_session_B
809.31948,428.1875,662275084,652989705,652736297,three_session_B
809.35273,443.32812,662275084,652989705,652736297,three_session_B
809.38598,446.6875,662275084,652989705,652736297,three_session_B
809.41924,480.3047,662275084,652989705,652736297,three_session_B
809.45249,421.58594,662275084,652989705,652736297,three_session_B
809.48574,429.66406,662275084,652989705,652736297,three_session_B
809.51899,498.42188,662275084,652989705,652736297,three_session_B
809.55225,465.46875,662275084,652989705,652736297,three_session_B
809.5855,409.21094,662275084,652989705,652736297,three_session_B
809.61875,421.96875,662275084,652989705,652736297,three_session_B
809.65201,459.65625,662275084,652989705,652736297,three_session_B
809.68526,467.3672,662275084,652989705,652736297,three_session_B
809.71851,460.46875,662275084,652989705,652736297,three_session_B
809.75176,446.1172,662275084,652989705,652736297,three_session_B
809.78502,461.39062,662275084,652989705,652736297,three_session_B
809.81827,431.3047,662275084,652989705,652736297,three_session_B
809.85152,448.1172,662275084,652989705,652736297,three_session_B
809.88477,491.02344,662275084,652989705,652736297,three_session_B
809.91803,463.10938,662275084,652989705,652736297,three_session_B
809.95128,460.46875,662275084,652989705,652736297,three_session_B
809.98453,428.91406,662275084,652989705,652736297,three_session_B
810.01778,455.6172,662275084,652989705,652736297,three_session_B
810.05104,442.60938,662275084,652989705,652736297,three_session_B
810.08429,434.39844,662275084,652989705,652736297,three_session_B
810.11754,447.03125,662275084,652989705,652736297,three_session_B
810.15079,465.4453,662275084,652989705,652736297,three_session_B
810.18405,458.40625,662275084,652989705,652736297,three_session_B
810.2173,397.6953,662275084,652989705,652736297,three_session_B
810.25055,488.5078,662275084,652989705,652736297,three_session_B
810.2838,436.54688,662275084,652989705,652736297,three_session_B
810.31706,462.03125,662275084,652989705,652736297,three_session_B
810.35031,473.6953,662275084,652989705,652736297,three_session_B
810.38356,417.47656,662275084,652989705,652736297,three_session_B
810.41681,471.29688,662275084,652989705,652736297,three_session_B
810.45007,442.28125,662275084,652989705,652736297,three_session_B
810.48332,426.375,662275084,652989705,652736297,three_session_B
810.51657,475.79688,662275084,652989705,652736297,three_session_B
810.54982,439.3203,662275084,652989705,652736297,three_session_B
810.58308,465.39062,662275084,652989705,652736297,three_session_B
810.61633,482.1172,662275084,652989705,652736297,three_session_B
810.64958,456.10938,662275084,652989705,652736297,three_session_B
810.68283,493.89844,662275084,652989705,652736297,three_session_B
810.71609,476.39844,662275084,652989705,652736297,three_session_B
810.74934,462.8672,662275084,652989705,652736297,three_session_B
810.78259,460.6797,662275084,652989705,652736297,three_session_B
810.81585,480.2422,662275084,652989705,652736297,three_session_B
810.8491,472.6328,662275084,652989705,652736297,three_session_B
810.88235,447.96875,662275084,652989705,652736297,three_session_B
810.9156,475.5625,662275084,652989705,652736297,three_session_B
810.94886,458.3125,662275084,652989705,652736297,three_session_B
810.98211,473.89844,662275084,652989705,652736297,three_session_B
811.01536,459.95312,662275084,652989705,652736297,three_session_B
811.04861,492.39844,662275084,652989705,652736297,three_session_B
811.08187,456.90625,662275084,652989705,652736297,three_session_B
811.11512,433.96875,662275084,652989705,652736297,three_session_B
811.14837,471.5703,662275084,652989705,652736297,three_session_B
811.18162,460.85156,662275084,652989705,652736297,three_session_B
811.21488,438.46094,662275084,652989705,652736297,three_session_B
811.24813,453.3125,662275084,652989705,652736297,three_session_B
811.28138,446.82812,662275084,652989705,652736297,three_session_B
811.31463,445.58594,662275084,652989705,652736297,three_session_B
811.34789,456.6875,662275084,652989705,652736297,three_session_B
811.38114,435.0625,662275084,652989705,652736297,three_session_B
811.41439,456.03125,662275084,652989705,652736297,three_session_B
811.44764,405.64062,662275084,652989705,652736297,three_session_B
811.4809,455.6953,662275084,652989705,652736297,three_session_B
811.51415,422.5625,662275084,652989705,652736297,three_session_B
811.5474,430.14844,662275084,652989705,652736297,three_session_B
811.58065,452.03906,662275084,652989705,652736297,three_session_B
811.61391,444.79688,662275084,652989705,652736297,three_session_B
811.64716,472.28125,662275084,652989705,652736297,three_session_B
811.68041,442.58594,662275084,652989705,652736297,three_session_B
811.71366,435.95312,662275084,652989705,652736297,three_session_B
811.74692,470.6953,662275084,652989705,652736297,three_session_B
811.78017,414.28906,662275084,652989705,652736297,three_session_B
811.81342,403.78906,662275084,652989705,652736297,three_session_B
811.84667,451.66406,662275084,652989705,652736297,three_session_B
811.87993,458.77344,662275084,652989705,652736297,three_session_B
811.91318,431.41406,662275084,652989705,652736297,three_session_B
811.94643,475.0547,662275084,652989705,652736297,three_session_B
811.97969,480.9297,662275084,652989705,652736297,three_session_B
812.01294,450.09375,662275084,652989705,652736297,three_session_B
812.04619,428.4922,662275084,652989705,652736297,three_session_B
812.07944,433.3203,662275084,652989705,652736297,three_session_B
812.1127,426.71094,662275084,652989705,652736297,three_session_B
812.14595,419.66406,662275084,652989705,652736297,three_session_B
812.1792,447.3203,662275084,652989705,652736297,three_session_B
812.21245,412.73438,662275084,652989705,652736297,three_session_B
812.24571,423.5,662275084,652989705,652736297,three_session_B
812.27896,413.29688,662275084,652989705,652736297,three_session_B
812.31221,418.9453,662275084,652989705,652736297,three_session_B
812.34546,419.52344,662275084,652989705,652736297,three_session_B
812.37872,488.8125,662275084,652989705,652736297,three_session_B
812.41197,471.95312,662275084,652989705,652736297,three_session_B
812.44522,481.60156,662275084,652989705,652736297,three_session_B
812.47847,454.60156,662275084,652989705,652736297,three_session_B
812.51173,470.5078,662275084,652989705,652736297,three_session_B
812.54498,477.2422,662275084,652989705,652736297,three_session_B
812.57823,426.60938,662275084,652989705,652736297,three_session_B
812.61148,489.8047,662275084,652989705,652736297,three_session_B
812.64474,467.1172,662275084,652989705,652736297,three_session_B
812.67799,463.1328,662275084,652989705,652736297,three_session_B
812.71124,446.53125,662275084,652989705,652736297,three_session_B
812.74449,459.8125,662275084,652989705,652736297,three_session_B
812.77775,487.48438,662275084,652989705,652736297,three_session_B
812.811,500.85938,662275084,652989705,652736297,three_session_B
812.84425,471.8672,662275084,652989705,652736297,three_session_B
812.8775,440.82812,662275084,652989705,652736297,three_session_B
812.91076,420.67188,662275084,652989705,652736297,three_session_B
812.94401,447.14062,662275084,652989705,652736297,three_session_B
812.97726,472.66406,662275084,652989705,652736297,three_session_B
813.01052,450.82812,662275084,652989705,652736297,three_session_B
813.04377,438.34375,662275084,652989705,652736297,three_session_B
813.07702,476.3203,662275084,652989705,652736297,three_session_B
813.11027,442.52344,662275084,652989705,652736297,three_session_B
813.14353,410.10156,662275084,652989705,652736297,three_session_B
813.17678,460.3828,662275084,652989705,652736297,three_session_B
813.21003,468.78125,662275084,652989705,652736297,three_session_B
813.24328,454.92188,662275084,652989705,652736297,three_session_B
813.27654,434.35156,662275084,652989705,652736297,three_session_B
813.30979,418.9922,662275084,652989705,652736297,three_session_B
813.34304,444.84375,662275084,652989705,652736297,three_session_B
813.37629,441.4453,662275084,652989705,652736297,three_session_B
813.40955,430.84375,662275084,652989705,652736297,three_session_B
813.4428,424.82812,662275084,652989705,652736297,three_session_B
813.47605,451.57812,662275084,652989705,652736297,three_session_B
813.5093,425.42188,662275084,652989705,652736297,three_session_B
813.54256,436.35938,662275084,652989705,652736297,three_session_B
813.57581,467.04688,662275084,652989705,652736297,three_session_B
813.60906,423.8672,662275084,652989705,652736297,three_session_B
813.64231,476.85938,662275084,652989705,652736297,three_session_B
813.67557,450.1875,662275084,652989705,652736297,three_session_B
813.70882,442.9453,662275084,652989705,652736297,three_session_B
813.74207,450.91406,662275084,652989705,652736297,three_session_B
813.77532,462.54688,662275084,652989705,652736297,three_session_B
813.80858,441.09375,662275084,652989705,652736297,three_session_B
813.84183,445.47656,662275084,652989705,652736297,three_session_B
813.87508,419.79688,662275084,652989705,652736297,three_session_B
813.90833,441.75,662275084,652989705,652736297,three_session_B
813.94159,455.67188,662275084,652989705,652736297,three_session_B
813.97484,446.15625,662275084,652989705,652736297,three_session_B
814.00809,468.77344,662275084,652989705,652736297,three_session_B
814.04134,456.53125,662275084,652989705,652736297,three_session_B
814.0746,431.28906,662275084,652989705,652736297,three_session_B
814.10785,453.1875,662275084,652989705,652736297,three_session_B
814.1411,447.5703,662275084,652989705,652736297,three_session_B
814.17436,461.1328,662275084,652989705,652736297,three_session_B
814.20761,483.25,662275084,652989705,652736297,three_session_B
814.24086,477.3828,662275084,652989705,652736297,three_session_B
814.27411,478.03125,662275084,652989705,652736297,three_session_B
814.30737,460.98438,662275084,652989705,652736297,three_session_B
814.34062,464.89844,662275084,652989705,652736297,three_session_B
814.37387,467.21094,662275084,652989705,652736297,three_session_B
814.40712,442.4922,662275084,652989705,652736297,three_session_B
814.44038,506.9297,662275084,652989705,652736297,three_session_B
814.47363,468.78125,662275084,652989705,652736297,three_session_B
814.50688,473.92188,662275084,652989705,652736297,three_session_B
814.54013,463.6797,662275084,652989705,652736297,three_session_B
814.57339,492.6172,662275084,652989705,652736297,three_session_B
814.60664,509.46094,662275084,652989705,652736297,three_session_B
814.63989,511.1953,662275084,652989705,652736297,three_session_B
814.67314,482.21875,662275084,652989705,652736297,three_session_B
814.7064,472.85938,662275084,652989705,652736297,three_session_B
814.73965,461.6172,662275084,652989705,652736297,three_session_B
814.7729,497.03906,662275084,652989705,652736297,three_session_B
814.80615,455.59375,662275084,652989705,652736297,three_session_B
814.83941,412.8047,662275084,652989705,652736297,three_session_B
814.87266,435.71875,662275084,652989705,652736297,three_session_B
814.90591,472.6172,662275084,652989705,652736297,three_session_B
814.93916,456.21875,662275084,652989705,652736297,three_session_B
814.97242,459.59375,662275084,652989705,652736297,three_session_B
815.00567,460.66406,662275084,652989705,652736297,three_session_B
815.03892,428.47656,662275084,652989705,652736297,three_session_B
815.07217,474.3047,662275084,652989705,652736297,three_session_B
815.10543,473.23438,662275084,652989705,652736297,three_session_B
815.13868,465.0547,662275084,652989705,652736297,three_session_B
815.17193,469.78906,662275084,652989705,652736297,three_session_B
815.20519,460.8203,662275084,652989705,652736297,three_session_B
815.23844,470.6797,662275084,652989705,652736297,three_session_B
815.27169,494.0078,662275084,652989705,652736297,three_session_B
815.30494,442.16406,662275084,652989705,652736297,three_session_B
815.3382,464.82812,662275084,652989705,652736297,three_session_B
815.37145,480.09375,662275084,652989705,652736297,three_session_B
815.4047,475.6328,662275084,652989705,652736297,three_session_B
815.43795,454.8203,662275084,652989705,652736297,three_session_B
815.47121,473.85938,662275084,652989705,652736297,three_session_B
815.50446,459.9922,662275084,652989705,652736297,three_session_B
815.53771,503.79688,662275084,652989705,652736297,three_session_B
815.57096,448.0703,662275084,652989705,652736297,three_session_B
815.60422,476.625,662275084,652989705,652736297,three_session_B
815.63747,464.79688,662275084,652989705,652736297,three_session_B
815.67072,461.79688,662275084,652989705,652736297,three_session_B
815.70397,461.90625,662275084,652989705,652736297,three_session_B
815.73723,493.15625,662275084,652989705,652736297,three_session_B
815.77048,447.67188,662275084,652989705,652736297,three_session_B
815.80373,460.45312,662275084,652989705,652736297,three_session_B
815.83698,489.66406,662275084,652989705,652736297,three_session_B
815.87024,429.8672,662275084,652989705,652736297,three_session_B
815.90349,470.75,662275084,652989705,652736297,three_session_B
815.93674,441.27344,662275084,652989705,652736297,three_session_B
815.96999,473.77344,662275084,652989705,652736297,three_session_B
816.00325,463.64844,662275084,652989705,652736297,three_session_B
