heldout_stimulus_index,heldout_true_label,k,added_pool_index,added_clean_feature_index,added_original_neuron_index,train_accuracy,train_balanced_accuracy,heldout_score,heldout_pred,heldout_correct,candidate_single_train_balanced_accuracy
95,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-7.859426114009693e-05,0,1,0.7473545074462891
95,0,2,288,13709,13709,0.7948717948717948,0.8068783068783069,-0.0020371670834720135,0,1,0.6388888955116272
95,0,3,321,8539,8539,0.811965811965812,0.8240740740740741,-0.0015847724862396717,0,1,0.6375661492347717
95,0,4,126,32986,32986,0.8376068376068376,0.8478835978835979,-0.0010079018538817763,0,1,0.6521164178848267
95,0,5,34,9738,9738,0.8461538461538461,0.8558201058201058,-0.0012906581396237016,0,1,0.670634925365448
95,0,6,296,35433,35433,0.8632478632478633,0.8716931216931216,-0.0016990506555885077,0,1,0.6388888955116272
95,0,7,490,691,691,0.8803418803418803,0.8888888888888888,-0.0018926828633993864,0,1,0.6296296119689941
95,0,8,130,7748,7748,0.8888888888888888,0.8968253968253967,-0.0016734786331653595,0,1,0.6521164178848267
95,0,9,298,9694,9694,0.8974358974358975,0.9047619047619048,-0.0024841090198606253,0,1,0.6388888955116272
95,0,10,277,20234,20234,0.905982905982906,0.9126984126984127,-0.002400291385129094,0,1,0.6402116417884827
95,0,11,279,23634,23634,0.9145299145299145,0.9206349206349207,-0.0022268795873969793,0,1,0.6402116417884827
95,0,12,733,34329,34329,0.9230769230769231,0.9285714285714286,-0.0027046697214245796,0,1,0.6216931343078613
96,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-0.002399425022304058,0,1,0.7473545074462891
96,0,2,70,29128,29128,0.7863247863247863,0.794973544973545,-0.002223572926595807,0,1,0.6613756418228149
96,0,3,619,6365,6365,0.8205128205128205,0.8306878306878307,-0.0017528628231957555,0,1,0.6256613731384277
96,0,4,722,38190,38190,0.8376068376068376,0.8465608465608465,-0.0024243160150945187,0,1,0.6230158805847168
96,0,5,50,19815,19815,0.8461538461538461,0.8544973544973544,-0.003041095333173871,0,1,0.6679894328117371
96,0,6,574,8253,8253,0.8717948717948718,0.8796296296296297,-0.004608076065778732,0,1,0.6269841194152832
96,0,7,581,28932,28932,0.8803418803418803,0.8875661375661376,-0.005391508340835571,0,1,0.6269841194152832
96,0,8,553,8539,8539,0.8974358974358975,0.9047619047619048,-0.006948763970285654,0,1,0.6283068656921387
96,0,9,137,28454,28454,0.905982905982906,0.9126984126984127,-0.007697665598243475,0,1,0.6521164178848267
97,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-0.002399425022304058,0,1,0.7473545074462891
97,0,2,115,29128,29128,0.7863247863247863,0.794973544973545,-0.002863206434994936,0,1,0.6521164178848267
97,0,3,550,8916,8916,0.8205128205128205,0.8293650793650793,-0.00327939260751009,0,1,0.6269841194152832
97,0,4,394,26585,26585,0.8547008547008547,0.8624338624338623,-0.0038482004310935736,0,1,0.6335979104042053
97,0,5,166,33217,33217,0.8632478632478633,0.8703703703703703,-0.003917474765330553,0,1,0.6481481194496155
97,0,6,286,3871,3871,0.8717948717948718,0.8796296296296297,-0.0034917700104415417,0,1,0.6402116417884827
98,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-7.859426114009693e-05,0,1,0.7473545074462891
98,0,2,300,13709,13709,0.7948717948717948,0.8068783068783069,-0.0011641219025477767,0,1,0.6388888955116272
98,0,3,334,8539,8539,0.811965811965812,0.8240740740740741,-0.000711727247107774,0,1,0.6375661492347717
98,0,4,245,32986,32986,0.8376068376068376,0.8478835978835979,-0.0008219423471018672,0,1,0.6428571343421936
98,0,5,552,12372,12372,0.8547008547008547,0.8637566137566137,-0.00014144665328785777,0,1,0.6283068656921387
98,0,6,207,18285,18285,0.8632478632478633,0.8716931216931216,-0.00011648092186078429,0,1,0.6455026268959045
98,0,7,400,34127,34127,0.8717948717948718,0.8796296296296297,4.2087165638804436e-05,1,0,0.6335979104042053
98,0,8,363,30825,30825,0.8888888888888888,0.8955026455026456,-3.4488155506551266e-05,0,1,0.6362434029579163
98,0,9,158,2411,2411,0.8974358974358975,0.9034391534391535,0.00046036497224122286,1,0,0.6494709253311157
98,0,10,473,28342,28342,0.905982905982906,0.9113756613756614,0.003063336480408907,1,0,0.6309523582458496
99,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-0.0035374120343476534,0,1,0.7473545074462891
99,0,2,117,29128,29128,0.7863247863247863,0.794973544973545,-0.004001193214207888,0,1,0.6521164178848267
99,0,3,968,6365,6365,0.8205128205128205,0.8306878306878307,-0.0044196853414177895,0,1,0.6164020895957947
99,0,4,969,39131,39131,0.8461538461538461,0.8558201058201058,-0.0052677178755402565,0,1,0.6164020895957947
99,0,5,439,30620,30620,0.8547008547008547,0.8637566137566137,-0.005504265893250704,0,1,0.6309523582458496
99,0,6,185,36590,36590,0.8632478632478633,0.8716931216931216,-0.005232497584074736,0,1,0.6455026268959045
99,0,7,8,38926,38926,0.8717948717948718,0.8796296296296297,-0.005025475285947323,0,1,0.682539701461792
99,0,8,585,38237,38237,0.8803418803418803,0.8875661375661376,-0.004525437485426664,0,1,0.6256613731384277
99,0,9,101,20900,20900,0.8888888888888888,0.8955026455026456,-0.004704670514911413,0,1,0.6547619104385376
100,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-7.859426114009693e-05,0,1,0.7473545074462891
100,0,2,296,13709,13709,0.7948717948717948,0.8068783068783069,-0.0011641219025477767,0,1,0.6388888955116272
100,0,3,530,8539,8539,0.811965811965812,0.8240740740740741,-0.001560443313792348,0,1,0.6283068656921387
100,0,4,243,32986,32986,0.8376068376068376,0.8478835978835979,-0.001670658471994102,0,1,0.6428571343421936
100,0,5,14,9738,9738,0.8461538461538461,0.8558201058201058,-0.0011244126362726092,0,1,0.679894208908081
100,0,6,304,35433,35433,0.8632478632478633,0.8716931216931216,-0.0019649136811494827,0,1,0.6388888955116272
100,0,7,489,691,691,0.8803418803418803,0.8888888888888888,-0.0021585458889603615,0,1,0.6296296119689941
100,0,8,132,7748,7748,0.8888888888888888,0.8968253968253967,-0.0019393416587263346,0,1,0.6521164178848267
100,0,9,393,26585,26585,0.8974358974358975,0.9047619047619048,-0.0025081494823098183,0,1,0.6335979104042053
100,0,10,420,28860,28860,0.905982905982906,0.9126984126984127,-0.00309305964037776,0,1,0.6322751045227051
100,0,11,126,7136,7136,0.9145299145299145,0.9206349206349207,-0.0014057490043342113,0,1,0.6521164178848267
100,0,12,84,9312,9312,0.9230769230769231,0.9285714285714286,-0.0002424493432044983,0,1,0.658730149269104
100,0,13,495,15230,15230,0.9316239316239316,0.9365079365079365,-0.00023885900736786425,0,1,0.6296296119689941
101,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-7.859426114009693e-05,0,1,0.7473545074462891
101,0,2,320,13709,13709,0.7948717948717948,0.8068783068783069,-0.0002761246869340539,0,1,0.6388888955116272
101,0,3,358,8539,8539,0.811965811965812,0.8240740740740741,-0.00025556402397342026,0,1,0.6375661492347717
101,0,4,174,2411,2411,0.8376068376068376,0.8478835978835979,0.00023928910377435386,1,0,0.6494709253311157
101,0,5,186,35433,35433,0.8547008547008547,0.8637566137566137,0.00027795706409960985,1,0,0.6481481194496155
101,0,6,50,5552,5552,0.8888888888888888,0.8955026455026456,0.0006330581963993609,1,0,0.6693121790885925
101,0,7,959,2208,2208,0.905982905982906,0.9126984126984127,0.0007370150997303426,1,0,0.6190476417541504
101,0,8,268,2368,2368,0.9145299145299145,0.9206349206349207,-0.00016105570830404758,0,1,0.6415343880653381
101,0,9,37,6359,6359,0.9230769230769231,0.9285714285714286,0.00027351186145097017,1,0,0.6719576716423035
101,0,10,905,15230,15230,0.9316239316239316,0.9365079365079365,-1.988967414945364e-05,0,1,0.6203703880310059
102,1,1,0,35669,35669,0.7435897435897436,0.7529325513196481,-0.0024832093622535467,0,0,0.7529325485229492
102,1,2,86,29128,29128,0.7948717948717948,0.8013196480938416,-0.003619780298322439,0,0,0.6580645442008972
102,1,3,415,8916,8916,0.8290598290598291,0.8356304985337244,-0.004681735765188932,0,0,0.6328445672988892
102,1,4,310,26585,26585,0.8632478632478633,0.8689149560117302,-0.0048222788609564304,0,0,0.6379765272140503
102,1,5,117,33217,33217,0.8717948717948718,0.8769794721407624,-0.004894863814115524,0,0,0.6530791521072388
102,1,6,407,3871,3871,0.8803418803418803,0.8860703812316715,-0.0047739166766405106,0,0,0.6335777044296265
103,0,1,0,35669,35669,0.7435897435897436,0.7566137566137566,0.0011042486876249313,1,0,0.7566137313842773
103,0,2,133,29128,29128,0.8034188034188035,0.8108465608465609,0.0006404673331417143,1,0,0.6521164178848267
103,0,3,421,20561,20561,0.8290598290598291,0.835978835978836,0.0012248854618519545,1,0,0.6335979104042053
103,0,4,602,2947,2947,0.8461538461538461,0.8531746031746031,0.004148409701883793,1,0,0.6269841194152832
104,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-0.001246485742740333,0,1,0.7473545074462891
104,0,2,757,31747,31747,0.8034188034188035,0.8108465608465609,0.006210452876985073,1,0,0.6216931343078613
104,0,3,219,36590,36590,0.8290598290598291,0.8386243386243386,0.006482221186161041,1,0,0.6455026268959045
104,0,4,345,19401,19401,0.8461538461538461,0.8544973544973544,0.0066049909219145775,1,0,0.6375661492347717
105,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-7.859426114009693e-05,0,1,0.7473545074462891
105,0,2,296,13709,13709,0.7948717948717948,0.8068783068783069,-0.0011641219025477767,0,1,0.6388888955116272
105,0,3,330,8539,8539,0.811965811965812,0.8240740740740741,-0.000711727247107774,0,1,0.6375661492347717
105,0,4,121,32986,32986,0.8376068376068376,0.8478835978835979,-0.00013485661474987864,0,1,0.6521164178848267
105,0,5,42,9738,9738,0.8461538461538461,0.8558201058201058,-0.0004176129004918039,0,1,0.670634925365448
105,0,6,305,35433,35433,0.8632478632478633,0.8716931216931216,-0.0012581138871610165,0,1,0.6388888955116272
105,0,7,495,691,691,0.8803418803418803,0.8888888888888888,-0.0014517460949718952,0,1,0.6296296119689941
105,0,8,147,27774,27774,0.8888888888888888,0.8968253968253967,-0.0020677472930401564,0,1,0.6494709253311157
105,0,9,616,19447,19447,0.905982905982906,0.9126984126984127,-0.0022717935498803854,0,1,0.6256613731384277
105,0,10,267,24720,24720,0.9145299145299145,0.9206349206349207,-0.0023823375813663006,0,1,0.6415343880653381
106,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-0.0035374120343476534,0,1,0.7473545074462891
106,0,2,68,29128,29128,0.7863247863247863,0.794973544973545,-0.002706974744796753,0,1,0.6613756418228149
106,0,3,621,6365,6365,0.8205128205128205,0.8306878306878307,-0.0017692354740574956,0,1,0.6256613731384277
106,0,4,198,29382,29382,0.8547008547008547,0.8637566137566137,-0.0010216360678896308,0,1,0.6455026268959045
106,0,5,64,25129,25129,0.8632478632478633,0.8716931216931216,-0.0012475744588300586,0,1,0.6626983880996704
107,1,1,0,35669,35669,0.7435897435897436,0.7529325513196481,-0.0024832093622535467,0,0,0.7529325485229492
107,1,2,88,29128,29128,0.7948717948717948,0.8013196480938416,-0.003619780298322439,0,0,0.6580645442008972
107,1,3,609,34404,34404,0.8376068376068376,0.8436950146627566,-0.003794541349634528,0,0,0.6266862154006958
107,1,4,547,15816,15816,0.8461538461538461,0.8517595307917889,-0.00415318226441741,0,0,0.6287389993667603
107,1,5,818,2208,2208,0.8547008547008547,0.8608504398826979,-0.004456768743693829,0,0,0.6214076280593872
107,1,6,478,11807,11807,0.8632478632478633,0.8689149560117302,-0.003919633105397224,0,0,0.6307917833328247
108,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-0.001246485742740333,0,1,0.7473545074462891
108,0,2,138,29128,29128,0.7863247863247863,0.794973544973545,-0.0017102670390158892,0,1,0.6521164178848267
108,0,3,602,8916,8916,0.8205128205128205,0.8293650793650793,-0.002126453211531043,0,1,0.6269841194152832
108,0,4,431,26585,26585,0.8547008547008547,0.8624338624338623,-0.0026952610351145267,0,1,0.6335979104042053
108,0,5,111,33217,33217,0.8632478632478633,0.8703703703703703,-0.0019876593723893166,0,1,0.6574074029922485
108,0,6,316,3871,3871,0.8717948717948718,0.8796296296296297,-0.001862101606093347,0,1,0.6402116417884827
109,1,1,0,35669,35669,0.7350427350427351,0.7448680351906158,0.0056038061156868935,1,1,0.7448680400848389
109,1,2,95,29128,29128,0.7863247863247863,0.7932551319648093,0.004467234946787357,1,1,0.6580645442008972
109,1,3,632,8916,8916,0.8205128205128205,0.8275659824046921,0.005262739025056362,1,1,0.6247800588607788
109,1,4,313,26585,26585,0.8547008547008547,0.8608504398826979,0.004667140543460846,1,1,0.6379765272140503
109,1,5,204,33217,33217,0.8632478632478633,0.8689149560117302,0.005324287340044975,1,1,0.6450146436691284
109,1,6,788,2166,2166,0.8717948717948718,0.8780058651026392,0.005667129065841436,1,1,0.6214076280593872
110,1,1,0,35669,35669,0.7350427350427351,0.7448680351906158,0.0033582663163542747,1,1,0.7448680400848389
110,1,2,138,29128,29128,0.7948717948717948,0.8002932551319648,0.005379952490329742,1,1,0.6499999761581421
110,1,3,617,8916,8916,0.8205128205128205,0.8275659824046921,0.009539177641272545,1,1,0.6247800588607788
110,1,4,457,26585,26585,0.8547008547008547,0.8608504398826979,0.00984068214893341,1,1,0.6299120187759399
110,1,5,147,32986,32986,0.8632478632478633,0.8689149560117302,0.009383097290992737,1,1,0.6489735841751099
110,1,6,961,37053,37053,0.8717948717948718,0.8769794721407624,0.009244791232049465,1,1,0.6167155504226685
110,1,7,388,3871,3871,0.8717948717948718,0.8780058651026392,0.009365738369524479,1,1,0.6335777044296265
110,1,8,103,21762,21762,0.8888888888888888,0.8941348973607037,0.00966595858335495,1,1,0.6548386812210083
111,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-7.859426114009693e-05,0,1,0.7473545074462891
111,0,2,311,13709,13709,0.7948717948717948,0.8068783068783069,-0.0011641219025477767,0,1,0.6388888955116272
111,0,3,343,8539,8539,0.811965811965812,0.8240740740740741,-0.000711727247107774,0,1,0.6375661492347717
111,0,4,142,32986,32986,0.8376068376068376,0.8478835978835979,-0.00013485661474987864,0,1,0.6521164178848267
111,0,5,421,10677,10677,0.8547008547008547,0.8637566137566137,0.0007737847045063972,1,0,0.6335979104042053
111,0,6,273,31183,31183,0.8632478632478633,0.8716931216931216,0.0007125113625079393,1,0,0.6415343880653381
111,0,7,692,20561,20561,0.8717948717948718,0.8796296296296297,0.0002387580752838403,1,0,0.6243386268615723
111,0,8,934,2208,2208,0.8717948717948718,0.8809523809523809,0.0007547566201537848,1,0,0.6190476417541504
111,0,9,527,6382,6382,0.8888888888888888,0.8968253968253967,0.000640342477709055,1,0,0.6296296119689941
111,0,10,100,11981,11981,0.905982905982906,0.9126984126984127,0.00032943455153144896,1,0,0.6574074029922485
111,0,11,30,33399,33399,0.9145299145299145,0.9206349206349207,-0.0003420186403673142,0,1,0.6746031641960144
111,0,12,157,34649,34649,0.9230769230769231,0.9285714285714286,-0.0001353488623863086,0,1,0.6507936716079712
111,0,13,22,18738,18738,0.9316239316239316,0.9365079365079365,6.349233444780111e-06,1,0,0.6785714030265808
112,1,1,0,35669,35669,0.7350427350427351,0.7448680351906158,0.008874557912349701,1,1,0.7448680400848389
112,1,2,133,29128,29128,0.7863247863247863,0.7932551319648093,0.00904031191021204,1,1,0.6499999761581421
112,1,3,404,8916,8916,0.8205128205128205,0.8275659824046921,0.008610516786575317,1,1,0.6328445672988892
112,1,4,296,26585,26585,0.8547008547008547,0.8608504398826979,0.008014918304979801,1,1,0.6379765272140503
112,1,5,148,32986,32986,0.8632478632478633,0.8689149560117302,0.007901043631136417,1,1,0.6489735841751099
112,1,6,395,3871,3871,0.8717948717948718,0.8780058651026392,0.008021990768611431,1,1,0.6335777044296265
112,1,7,287,28860,28860,0.8803418803418803,0.8860703812316715,0.007403315510600805,1,1,0.6388562917709351
113,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-0.002399425022304058,0,1,0.7473545074462891
113,0,2,131,29128,29128,0.7863247863247863,0.794973544973545,-0.0034878875594586134,0,1,0.6521164178848267
113,0,3,605,6365,6365,0.8205128205128205,0.8306878306878307,-0.002550148405134678,0,1,0.6256613731384277
113,0,4,929,37075,37075,0.8547008547008547,0.8637566137566137,-0.002520764945074916,0,1,0.6177248954772949
113,0,5,202,29382,29382,0.8632478632478633,0.8716931216931216,-0.0025207647122442722,0,1,0.6455026268959045
113,0,6,110,20900,20900,0.8717948717948718,0.8796296296296297,-0.0026999979745596647,0,1,0.6547619104385376
113,0,7,753,1682,1682,0.8803418803418803,0.8875661375661376,-0.002536126645281911,0,1,0.6216931343078613
113,0,8,984,12445,12445,0.8888888888888888,0.8955026455026456,-0.0032870331779122353,0,1,0.6164020895957947
113,0,9,43,19815,19815,0.8974358974358975,0.9034391534391535,-0.0034711752086877823,0,1,0.6679894328117371
114,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-0.001246485742740333,0,1,0.7473545074462891
114,0,2,131,29128,29128,0.7863247863247863,0.794973544973545,-0.0023349481634795666,0,1,0.6521164178848267
114,0,3,637,6365,6365,0.8290598290598291,0.8386243386243386,-0.001864238060079515,0,1,0.6256613731384277
114,0,4,841,15230,15230,0.8461538461538461,0.8544973544973544,-0.0021576397120952606,0,1,0.6203703880310059
114,0,5,235,26585,26585,0.8547008547008547,0.8624338624338623,-0.0009028937201946974,0,1,0.6428571343421936
114,0,6,261,28860,28860,0.8717948717948718,0.8796296296296297,-0.0007028936524875462,0,1,0.6415343880653381
114,0,7,31,38926,38926,0.8803418803418803,0.8875661375661376,-0.0012577754678204656,0,1,0.6732804179191589
115,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-0.004660448059439659,0,1,0.7473545074462891
115,0,2,76,29128,29128,0.7863247863247863,0.794973544973545,-0.004484596196562052,0,1,0.6613756418228149
115,0,3,644,6365,6365,0.8205128205128205,0.8306878306878307,-0.004013886209577322,0,1,0.6256613731384277
115,0,4,643,39131,39131,0.8461538461538461,0.8558201058201058,-0.003617327893152833,0,1,0.6256613731384277
116,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-0.001246485742740333,0,1,0.7473545074462891
116,0,2,122,29128,29128,0.7863247863247863,0.794973544973545,-0.0023349481634795666,0,1,0.6521164178848267
116,0,3,596,6365,6365,0.8290598290598291,0.8386243386243386,-0.0013972088927403092,0,1,0.6256613731384277
116,0,4,989,39131,39131,0.8461538461538461,0.8558201058201058,-0.002630201168358326,0,1,0.6164020895957947
116,0,5,444,30620,30620,0.8547008547008547,0.8637566137566137,-0.003350180573761463,0,1,0.6309523582458496
116,0,6,197,27413,27413,0.8632478632478633,0.8716931216931216,-0.0030675388406962156,0,1,0.6455026268959045
116,0,7,279,14861,14861,0.8717948717948718,0.8796296296296297,-0.0031922035850584507,0,1,0.6402116417884827
116,0,8,495,19388,19388,0.8888888888888888,0.8955026455026456,-0.0032853696029633284,0,1,0.6296296119689941
117,0,1,0,35669,35669,0.7350427350427351,0.7473544973544974,-7.859426114009693e-05,0,1,0.7473545074462891
117,0,2,303,13709,13709,0.7948717948717948,0.8068783068783069,-0.0011641219025477767,0,1,0.6388888955116272
117,0,3,558,8539,8539,0.811965811965812,0.8240740740740741,-0.001560443313792348,0,1,0.6283068656921387
117,0,4,246,32986,32986,0.8376068376068376,0.8478835978835979,-0.0019917732570320368,0,1,0.6428571343421936
117,0,5,39,9738,9738,0.8461538461538461,0.8558201058201058,-0.002274529542773962,0,1,0.670634925365448
117,0,6,527,15230,15230,0.8632478632478633,0.8716931216931216,-0.0022709392942488194,0,1,0.6296296119689941
117,0,7,234,18310,18310,0.8717948717948718,0.8796296296296297,-0.0020847113337367773,0,1,0.6441798806190491
